SampleID	assigned_arm	chr	Length	total_length_neutral	total_length_gain	total_length_loss	proportion_neutral	proportion_gain	proportion_loss	final_average_TL_p75	chr_order	arm	arm_call	arm_num_seg	arm_cr_wmean	type	total_size	SVs_density
6500D	chr7p	chr7	62064435	0	45247234	0	0	0.729036428028387	0	7021	7	p	1	6	1.22246149611374	INV	1095	1.76429544553173e-05
6500D	chr7q	chr7	98502993	5205434	0	0	0.0528454399350079	0	0	6703	7	q	NA	NA	NA	DEL	238231	0.00241851534399569
6500D	chr7q	chr7	98502993	5205434	0	0	0.0528454399350079	0	0	6703	7	q	NA	NA	NA	DUP	96572	0.00098039660581684
6500D	chr8q	chr8	100988875	0	32813284	0	0	0.324919789432252	0	4764.5	8	q	1	6	1.14712063792946	DEL	98255	0.00097292894885699
6500D	chr9q	chr9	104350062	10601166	0	0	0.101592330630335	0	0	3411	9	q	0	2	0.923491174898829	DEL	186809	0.00179021455684425
6605D	chr10p	chr10	40649191	0	35842065	0	0	0.88174116429525	0	3380	10	p	1	6	1.22502703750523	DEL	103202	0.00253884511502332
6605D	chr10q	chr10	94108943	22826790	200235	5806796	0.242557075579948	0.00212769364543814	0.0617029138240348	5264.75	10	q	0	8	0.99331441673885	DEL	148197	0.00157473875782454
6605D	chr10q	chr10	94108943	22826790	200235	5806796	0.242557075579948	0.00212769364543814	0.0617029138240348	5264.75	10	q	0	8	0.99331441673885	DUP	23673	0.000251548888398417
6605D	chr11p	chr11	52743313	12211537	0	12011400	0.231527682002077	0	0.227733134625047	3181	11	p	0	7	1.00222717233252	DEL	11270287	0.213681817825892
6605D	chr11p	chr11	52743313	12211537	0	12011400	0.231527682002077	0	0.227733134625047	3181	11	p	0	7	1.00222717233252	DUP	9280950	0.17596448672081
6605D	chr11q	chr11	82384456	14813986	0	0	0.179815303993753	0	0	2351	11	q	0	9	1.00525113337461	DEL	130878	0.00158862492215765
6605D	chr12p	chr12	35911664	0	39236657	0	0	1.09258810730686	0	6821.16666666667	12	p	1	3	1.81634909889297	DEL	62001	0.0017264864139963
6605D	chr12p	chr12	35911664	0	39236657	0	0	1.09258810730686	0	6821.16666666667	12	p	1	3	1.81634909889297	INV	199384157	5.55207235732658
6605D	chr12q	chr12	97412884	26224497	0	12011220	0.26920973821081	0	0.12330217017289	3801.25	12	q	0	8	0.993363351941257	DEL	135904	0.00139513372789579
6605D	chr12q	chr12	97412884	26224497	0	12011220	0.26920973821081	0	0.12330217017289	3801.25	12	q	0	8	0.993363351941257	INV	21374330	0.219419948597354
6605D	chr13q	chr13	97043744	3204695	0	0	0.0330232003414872	0	0	6952	13	q	0	7	1.0430389054522	DEL	147064	0.00151544029463661
6605D	chr14q	chr14	89761231	25240234	801280	0	0.281193046472368	0.00892679379586494	0	6471.33333333333	14	q	0	9	1.01803163994882	DEL	175078	0.00195048572807563
6605D	chr14q	chr14	89761231	25240234	801280	0	0.281193046472368	0.00892679379586494	0	6471.33333333333	14	q	0	9	1.01803163994882	DUP	534625	0.00595607918968937
6605D	chr15q	chr15	82566565	16825815	1602464	0	0.203784849230436	0.0194081466269064	0	4634	15	q	0	6	0.982765850983272	DEL	95040	0.001151071259898
6605D	chr16p	chr16	36838903	21228748	0	10013550	0.576258961891455	0	0.271819983347495	5732.75	16	p	0	NA	NA	DEL	75628	0.0020529384384763
6605D	chr16q	chr16	59491471	17423577	0	0	0.292875208952221	0	0	5099.93333333333	16	q	0	2	0.952386186223166	DEL	73643	0.00123787492160011
6605D	chr16q	chr16	59491471	17423577	0	0	0.292875208952221	0	0	5099.93333333333	16	q	0	2	0.952386186223166	DUP	1721	2.89285164927255e-05
6605D	chr17p	chr17	25689679	38034770	0	0	1.48054672072781	0	0	4924	17	p	0	NA	NA	DEL	56300	0.00219154159146948
6605D	chr17p	chr17	25689679	38034770	0	0	1.48054672072781	0	0	4924	17	p	0	NA	NA	DUP	1080	4.20402294633576e-05
6605D	chr17q	chr17	58587218	33830820	0	0	0.57744370111583	0	0	4318	17	q	0	3	0.953449233204324	DEL	73784	0.00125938732916111
6605D	chr18p	chr18	18449624	801420	0	0	0.0434382836203058	0	0	3692.5	18	p	0	3	0.985732765565126	DEL	16330	0.000885112889021478
6605D	chr18q	chr18	62092914	0	0	400708	0	0	0.00645336116774935	5330	18	q	0	6	1.02935859755914	DEL	73460	0.00118306575207599
6605D	chr18q	chr18	62092914	0	0	400708	0	0	0.00645336116774935	5330	18	q	0	6	1.02935859755914	INV	6460	0.000104037636243002
6605D	chr19p	chr19	27792923	27648156	0	9015705	0.994791227968357	0	0.324388514299126	5374	19	p	NA	2	0.825556904328794	DEL	70348	0.00253114794726701
6605D	chr19q	chr19	33914441	23440716	0	0	0.691172117505932	0	0	4100.5	19	q	NA	NA	NA	DEL	47588	0.00140317807390663
6605D	chr1p	chr1	124048267	49437297	0	0	0.398532750159259	0	0	6389	1	p	0	7	1.01696355753175	DEL	192185	0.00154927597658418
6605D	chr1p	chr1	124048267	49437297	0	0	0.398532750159259	0	0	6389	1	p	0	7	1.01696355753175	INV	128775477	1.03810782781834
6605D	chr1q	chr1	124339061	13810419	0	0	0.111070639338349	0	0	3099.75	1	q	0	6	0.989910680704722	DEL	176237	0.00141739046911413
6605D	chr20p	chr20	28012753	5400837	0	0	0.192799222554099	0	0	5215	20	p	0	2	0.995441513699128	DEL	43293	0.00154547466291514
6605D	chr20p	chr20	28012753	5400837	0	0	0.192799222554099	0	0	5215	20	p	0	2	0.995441513699128	INV	166107	0.00592969209416868
6605D	chr20q	chr20	38197502	16002476	0	0	0.418940379923274	0	0	4242.75	20	q	0	NA	NA	DEL	119507	0.00312866008881942
6605D	chr20q	chr20	38197502	16002476	0	0	0.418940379923274	0	0	4242.75	20	q	0	NA	NA	INV	21135962	0.553333618517776
6605D	chr21q	chr21	33956153	5010075	0	0	0.147545424241668	0	0	7687	21	q	0	5	1.00282369437775	DEL	52561	0.00154790797414536
6605D	chr21q	chr21	33956153	5010075	0	0	0.147545424241668	0	0	7687	21	q	0	5	1.00282369437775	INV	941	2.77122087416675e-05
6605D	chr22q	chr22	37075304	35085400	0	0	0.946328046291947	0	0	3118	22	q	0	NA	NA	DEL	69186	0.00186609393681573
6605D	chr22q	chr22	37075304	35085400	0	0	0.946328046291947	0	0	3118	22	q	0	NA	NA	INV	21349	0.000575828049852268
6605D	chr2p	chr2	93503283	15206080	0	0	0.162626161479271	0	0	4374	2	p	0	8	0.997263154862534	DEL	167492	0.00179129539226981
6605D	chr2p	chr2	93503283	15206080	0	0	0.162626161479271	0	0	4374	2	p	0	8	0.997263154862534	INV	25468	0.000272375463009144
6605D	chr3p	chr3	94076514	14407632	0	0	0.153148021619934	0	0	3379.75	3	p	0	2	1.01661130548086	DEL	118956	0.00126446011806943
6605D	chr3p	chr3	94076514	14407632	0	0	0.153148021619934	0	0	3379.75	3	p	0	2	1.01661130548086	INV	464	4.93215554309336e-06
6605D	chr4p	chr4	52452474	10609593	0	0	0.202270592613039	0	0	3165	4	p	0	NA	NA	DEL	78242	0.00149167415821034
6605D	chr4p	chr4	52452474	10609593	0	0	0.202270592613039	0	0	3165	4	p	0	NA	NA	INV	3099	5.9082055881673e-05
6605D	chr4p	chr4	52452474	10609593	0	0	0.202270592613039	0	0	3165	4	p	0	NA	NA	DUP	23860	0.000454887981070254
6605D	chr4q	chr4	141122471	2201991	0	0	0.0156034045067139	0	0	5181.25	4	q	0	7	1.0194632379411	DEL	260925	0.00184892595878654
6605D	chr4q	chr4	141122471	2201991	0	0	0.0156034045067139	0	0	5181.25	4	q	0	7	1.0194632379411	DUP	10014	7.09596418560443e-05
6605D	chr5p	chr5	48317879	1200300	0	0	0.0248417361200809	0	0	8951.25	5	p	0	4	1.0233003549612	DEL	152798	0.00316234907579449
6605D	chr5p	chr5	48317879	1200300	0	0	0.0248417361200809	0	0	8951.25	5	p	0	4	1.0233003549612	DUP	114298	0.00236554257689995
6605D	chr5p	chr5	48317879	1200300	0	0	0.0248417361200809	0	0	8951.25	5	p	0	4	1.0233003549612	INV	9234	0.000191109382098498
6605D	chr5q	chr5	133727560	4801176	0	0	0.035902666585706	0	0	4559	5	q	0	9	1.02006090212062	DEL	239925	0.00179413278758694
6605D	chr5q	chr5	133727560	4801176	0	0	0.035902666585706	0	0	4559	5	q	0	9	1.02006090212062	INV	6659	4.97952703242323e-05
6605D	chr6p	chr6	59672548	11008127	0	0	0.18447556487784	0	0	4249.75	6	p	0	2	1.03572010866703	DEL	112090	0.00187841819658849
6605D	chr6p	chr6	59672548	11008127	0	0	0.18447556487784	0	0	4249.75	6	p	0	2	1.03572010866703	INV	8751	0.000146650349168934
6605D	chr6p	chr6	59672548	11008127	0	0	0.18447556487784	0	0	4249.75	6	p	0	2	1.03572010866703	DUP	4055	6.79541956210752e-05
6605D	chr6q	chr6	112454080	5203822	0	0	0.0462750840165159	0	0	7141.25	6	q	0	7	1.00915940252941	DEL	223656	0.00198886514388807
6605D	chr7p	chr7	62064435	8608987	600627	0	0.13871047081956	0.00967747470834142	0	7931	7	p	0	6	1.01334395426664	DEL	104423	0.00168249336355032
6605D	chr7p	chr7	62064435	8608987	600627	0	0.13871047081956	0.00967747470834142	0	7931	7	p	0	6	1.01334395426664	INV	214122	0.00344999515422963
6605D	chr7q	chr7	98502993	15015675	0	0	0.152438769043292	0	0	6898.75	7	q	0	3	1.01760854311746	DEL	164697	0.00167199995638711
6605D	chr7q	chr7	98502993	15015675	0	0	0.152438769043292	0	0	6898.75	7	q	0	3	1.01760854311746	DUP	96572	0.00098039660581684
6605D	chr8q	chr8	100988875	0	36014580	0	0	0.356619281084179	0	8427	8	q	0	5	1.03906130879662	DEL	357585	0.00354083556233298
6605D	chr8q	chr8	100988875	0	36014580	0	0	0.356619281084179	0	8427	8	q	0	5	1.03906130879662	INV	30796029	0.304944767431066
6605D	chr9p	chr9	46267185	6800782	0	1400161	0.146989318671538	0	0.0302625067853166	5118	9	p	NA	NA	NA	DEL	93889	0.0020292784183866
6605D	chr9p	chr9	46267185	6800782	0	1400161	0.146989318671538	0	0.0302625067853166	5118	9	p	NA	NA	NA	INV	824607	0.0178227181964928
6605D	chr9p	chr9	46267185	6800782	0	1400161	0.146989318671538	0	0.0302625067853166	5118	9	p	NA	NA	NA	DUP	9490	0.000205112975859672
6605D	chr9q	chr9	104350062	14001544	400044	0	0.134178588221634	0.00383367285397492	0	5288	9	q	0	2	0.983501251605787	DEL	133502	0.00127936675303557
6605D	chr9q	chr9	104350062	14001544	400044	0	0.134178588221634	0.00383367285397492	0	5288	9	q	0	2	0.983501251605787	INV	9978	9.56204510927842e-05
6605D	chr9q	chr9	104350062	14001544	400044	0	0.134178588221634	0.00383367285397492	0	5288	9	q	0	2	0.983501251605787	DUP	918	8.79731149560793e-06
