filename	chr	Arm	arm_size.y	type	sv_count	sv_size_sum	chr_arm_length_mb	sv_rate	sv_proportion	region
6478A	chr7	p	62064435	INS	1	1e-06	62.064435	0.0161122871738057	1.61122871738057e-08	chr7p
6478A	chr7	p	62064435	INV	1	0.001094	62.064435	0.0161122871738057	1.76268421681435e-05	chr7p
6478A	chr7	q	98502993	DEL	4	0.023683	98.502993	0.0406079031527499	0.000240429242591644	chr7q
6478A	chr7	q	98502993	DUP	1	0.096564	98.502993	0.0101519757881875	0.000980315390010535	chr7q
6478A	chr7	q	98502993	INS	2	2e-06	98.502993	0.0203039515763749	2.03039515763749e-08	chr7q
6478A	chr8	p	45270456	DEL	1	0.155292	45.270456	0.0220894616126685	0.00343031667275452	chr8p
6478A	chr8	p	45270456	INS	4	4e-06	45.270456	0.0883578464506741	8.83578464506741e-08	chr8p
6478A	chr8	q	100988875	DEL	5	0.034015	100.988875	0.049510403992519	0.000336819278361107	chr8q
6478A	chr8	q	100988875	DUP	1	0.005559	100.988875	0.0099020807985038	5.50456671588826e-05	chr8q
6478A	chr8	q	100988875	INS	3	3e-06	100.988875	0.0297062423955114	2.97062423955114e-08	chr8q
6478A	chr8	q	100988875	INV	1	0.000887	100.988875	0.0099020807985038	8.78314566827287e-06	chr8q
6478A	chr9	p	46267185	DEL	1	0.014888	46.267185	0.0216135907122943	0.000321783138524637	chr9p
6478A	chr9	p	46267185	INS	2	2e-06	46.267185	0.0432271814245885	4.32271814245885e-08	chr9p
6478A	chr9	q	104350062	INS	3	3e-06	104.350062	0.0287493839725749	2.87493839725749e-08	chr9q
6478A	chrX	p	59373565	DEL	3	0.046775	59.373565	0.0505275369602617	0.00078780851377208	chrXp
6478A	chrX	p	59373565	INS	1	1e-06	59.373565	0.0168425123200872	1.68425123200872e-08	chrXp
6478A	chrX	q	94886001	DEL	2	0.003538	94.886001	0.0210779248669148	3.72868490895722e-05	chrXq
6478A	chrY	p	10724418	DEL	14	0.007713	10.724418	1.30543214559522	0.00071919986706971	chrYp
6478A	chrY	p	10724418	INS	14	1.4e-05	10.724418	1.30543214559522	1.30543214559522e-06	chrYp
6478A	chrY	q	51735611	DEL	1	0.004852	51.735611	0.0193290459061168	9.37845307364786e-05	chrYq
6478A	chrY	q	51735611	INS	1	1e-06	51.735611	0.0193290459061168	1.93290459061168e-08	chrYq
6483C	chr1	p	124048267	DEL	7	0.09044	124.048267	0.056429647662873	0.00072907104780432	chr1p
6483C	chr1	p	124048267	INS	1	1e-06	124.048267	0.00806137823755329	8.06137823755329e-09	chr1p
6483C	chr1	q	124339061	DEL	5	0.047555	124.339061	0.0402126247358423	0.000382462273862596	chr1q
6483C	chr10	p	40649191	DEL	4	0.011371	40.649191	0.0984029423857414	0.000279734964467067	chr10p
6483C	chr10	p	40649191	INS	1	1e-06	40.649191	0.0246007355964354	2.46007355964354e-08	chr10p
6483C	chr10	q	94108943	DEL	11	0.099505	94.108943	0.116885809672732	0.00105733840831684	chr10q
6483C	chr10	q	94108943	DUP	1	0.009816	94.108943	0.0106259826975211	0.000104304646158867	chr10q
6483C	chr10	q	94108943	INV	2	0.006197	94.108943	0.0212519653950422	6.58492147765383e-05	chr10q
6483C	chr11	p	52743313	DEL	6	0.70762	52.743313	0.11375849674062	0.0134162979105996	chr11p
6483C	chr11	p	52743313	DUP	1	6.207696	52.743313	0.01895974945677	0.117696360863793	chr11p
6483C	chr11	p	52743313	INS	2	2e-06	52.743313	0.03791949891354	3.791949891354e-08	chr11p
6483C	chr11	q	82384456	DEL	2	0.021904	82.384456	0.0242764241837077	0.000265875397659966	chr11q
6483C	chr11	q	82384456	INS	5	5e-06	82.384456	0.0606910604592692	6.06910604592692e-08	chr11q
6483C	chr12	p	35911664	DUP	1	0.029442	35.911664	0.0278461059337156	0.000819845050900454	chr12p
6483C	chr12	p	35911664	INS	1	1e-06	35.911664	0.0278461059337156	2.78461059337156e-08	chr12p
6483C	chr12	q	97412884	DEL	9	0.019484	97.412884	0.0923902427526938	0.000200014609977054	chr12q
6483C	chr12	q	97412884	DUP	4	0.039885	97.412884	0.0410623301123083	0.000409442759132355	chr12q
6483C	chr12	q	97412884	INS	4	4e-06	97.412884	0.0410623301123083	4.10623301123083e-08	chr12q
6483C	chr13	q	97043744	DEL	2	0.03885	97.043744	0.0206092625610158	0.000400334925247732	chr13q
6483C	chr13	q	97043744	INS	3	3e-06	97.043744	0.0309138938415237	3.09138938415237e-08	chr13q
6483C	chr14	p	11400261	DEL	4	0.016723	11.400261	0.350869159925374	0.00146689624035801	chr14p
6483C	chr14	p	11400261	INS	1	1e-06	11.400261	0.0877172899813434	8.77172899813434e-08	chr14p
6483C	chr14	q	89761231	DEL	2	0.000573	89.761231	0.0222813343546948	6.38360229262007e-06	chr14q
6483C	chr14	q	89761231	INS	3	3e-06	89.761231	0.0334220015320423	3.34220015320423e-08	chr14q
6483C	chr15	p	17186630	INS	1	1e-06	17.18663	0.0581847633887504	5.81847633887504e-08	chr15p
6483C	chr15	q	82566565	DEL	4	0.009411	82.566565	0.0484457600967171	0.000113980762067551	chr15q
6483C	chr15	q	82566565	INS	1	1e-06	82.566565	0.0121114400241793	1.21114400241793e-08	chr15q
6483C	chr16	p	36838903	DEL	4	0.076239	36.838903	0.108580866265209	0.00206952416579831	chr16p
6483C	chr16	p	36838903	INS	1	1e-06	36.838903	0.0271452165663022	2.71452165663022e-08	chr16p
6483C	chr16	q	59491471	DEL	4	0.003718	59.491471	0.0672365287454398	6.24963534688863e-05	chr16q
6483C	chr16	q	59491471	INS	2	2e-06	59.491471	0.0336182643727199	3.36182643727199e-08	chr16q
6483C	chr16	q	59491471	INV	1	0.000229	59.491471	0.01680913218636	3.84929127067643e-06	chr16q
6483C	chr17	p	25689679	DEL	1	0.000464	25.689679	0.0389261383919978	1.8061728213887e-05	chr17p
6483C	chr17	p	25689679	INS	1	1e-06	25.689679	0.0389261383919978	3.89261383919978e-08	chr17p
6483C	chr17	q	58587218	DEL	4	0.002896	58.587218	0.0682742778467481	4.94305771610456e-05	chr17q
6483C	chr17	q	58587218	INS	2	2e-06	58.587218	0.034137138923374	3.4137138923374e-08	chr17q
6483C	chr18	q	62092914	DEL	1	5.7e-05	62.092914	0.0161048972512387	9.17979143320605e-07	chr18q
6483C	chr18	q	62092914	INS	1	1e-06	62.092914	0.0161048972512387	1.61048972512387e-08	chr18q
6483C	chr19	p	27792923	DEL	1	0.000594	27.792923	0.0359803824880168	2.1372347197882e-05	chr19p
6483C	chr19	p	27792923	INS	3	3e-06	27.792923	0.10794114746405	1.0794114746405e-07	chr19p
6483C	chr19	q	33914441	DEL	2	0.020076	33.914441	0.0589719288016571	0.000591960221311034	chr19q
6483C	chr2	p	93503283	DEL	4	0.048972	93.503283	0.0427792465853846	0.000523746315944864	chr2p
6483C	chr2	p	93503283	DUP	3	0.46455	93.503283	0.0320844349390385	0.0049682747503101	chr2p
6483C	chr2	p	93503283	INS	4	4e-06	93.503283	0.0427792465853846	4.27792465853846e-08	chr2p
6483C	chr2	q	149193469	DEL	8	0.037795	149.193469	0.0536216501541364	0.000253328783446948	chr2q
6483C	chr2	q	149193469	DUP	2	1.796548	149.193469	0.0134054125385341	0.0120417335426392	chr2q
6483C	chr2	q	149193469	INS	7	7e-06	149.193469	0.0469189438848694	4.69189438848694e-08	chr2q
6483C	chr20	p	28012753	DEL	1	0.013291	28.012753	0.0356980265381271	0.000474462470718248	chr20p
6483C	chr20	q	38197502	INS	2	2e-06	38.197502	0.0523594448663161	5.23594448663161e-08	chr20q
6483C	chr21	q	33956153	DEL	3	15.885886	33.956153	0.0883492308448487	0.467835269796316	chr21q
6483C	chr21	q	33956153	INS	3	3e-06	33.956153	0.0883492308448487	8.83492308448487e-08	chr21q
6483C	chr22	p	14249622	DEL	1	0.016803	14.249622	0.070177300141716	0.00117918917428125	chr22p
6483C	chr22	p	14249622	INS	2	2e-06	14.249622	0.140354600283432	1.40354600283432e-07	chr22p
6483C	chr22	q	37075304	DEL	4	0.030055	37.075304	0.10788852870903	0.000810647432587471	chr22q
6483C	chr22	q	37075304	DUP	1	0.027145	37.075304	0.0269721321772574	0.000732158527951652	chr22q
6483C	chr22	q	37075304	INS	2	2e-06	37.075304	0.0539442643545148	5.39442643545148e-08	chr22q
6483C	chr3	p	94076514	DEL	7	0.066937	94.076514	0.0744075189690808	0.000711516585319052	chr3p
6483C	chr3	p	94076514	INS	1	1e-06	94.076514	0.0106296455670115	1.06296455670115e-08	chr3p
6483C	chr3	q	107029434	DEL	8	0.186379	107.029434	0.0747457937598736	0.00174138078689643	chr3q
6483C	chr3	q	107029434	INS	3	3e-06	107.029434	0.0280296726599526	2.80296726599526e-08	chr3q
6483C	chr4	p	52452474	DEL	3	0.027532	52.452474	0.0571946329929071	0.000524894211853572	chr4p
6483C	chr4	q	141122471	DEL	9	0.013622	141.122471	0.0637743935195126	9.65260876136445e-05	chr4q
6483C	chr4	q	141122471	INS	5	5e-06	141.122471	0.0354302186219514	3.54302186219514e-08	chr4q
6483C	chr4	q	141122471	INV	2	0.016177	141.122471	0.0141720874487806	0.000114630929329462	chr4q
6483C	chr5	p	48317879	DEL	2	0.01334	48.317879	0.0413925453971189	0.000276088277798783	chr5p
6483C	chr5	p	48317879	INS	4	4e-06	48.317879	0.0827850907942379	8.27850907942379e-08	chr5p
6483C	chr5	q	133727560	DEL	4	0.042998	133.72756	0.0299115604891019	0.000321534319477601	chr5q
6483C	chr5	q	133727560	INS	3	3e-06	133.72756	0.0224336703668264	2.24336703668264e-08	chr5q
6483C	chr6	p	59672548	DEL	17	0.025847	59.672548	0.284888119743102	0.00043314724888235	chr6p
6483C	chr6	p	59672548	INS	11	1.1e-05	59.672548	0.184339371598478	1.84339371598478e-07	chr6p
6483C	chr6	q	112454080	DEL	10	0.093888	112.45408	0.0889251861737698	0.00083490078794829	chr6q
6483C	chr6	q	112454080	INS	1	1e-06	112.45408	0.00889251861737698	8.89251861737698e-09	chr6q
6483C	chr7	p	62064435	INS	3	3e-06	62.064435	0.0483368615214172	4.83368615214172e-08	chr7p
6483C	chr7	p	62064435	INV	1	0.001094	62.064435	0.0161122871738057	1.76268421681435e-05	chr7p
6483C	chr7	q	98502993	DEL	7	0.042581	98.502993	0.0710638305173123	0.000432281281036811	chr7q
6483C	chr7	q	98502993	DUP	1	0.096571	98.502993	0.0101519757881875	0.000980386453841052	chr7q
6483C	chr8	p	45270456	DEL	1	0.018561	45.270456	0.0220894616126685	0.000410002496992741	chr8p
6483C	chr8	p	45270456	INS	3	3e-06	45.270456	0.0662683848380056	6.62683848380056e-08	chr8p
6483C	chr8	q	100988875	DEL	3	13.768589	100.988875	0.0297062423955114	0.136337680759391	chr8q
6483C	chr8	q	100988875	INS	3	3e-06	100.988875	0.0297062423955114	2.97062423955114e-08	chr8q
6483C	chr8	q	100988875	INV	1	0.000887	100.988875	0.0099020807985038	8.78314566827287e-06	chr8q
6483C	chr9	p	46267185	DEL	1	0.014888	46.267185	0.0216135907122943	0.000321783138524637	chr9p
6483C	chr9	p	46267185	DUP	1	0.310112	46.267185	0.0216135907122943	0.006702633842971	chr9p
6483C	chr9	p	46267185	INS	2	2e-06	46.267185	0.0432271814245885	4.32271814245885e-08	chr9p
6483C	chr9	q	104350062	DEL	2	0.00865	104.350062	0.0191662559817166	8.28940571209244e-05	chr9q
6483C	chr9	q	104350062	INS	3	3e-06	104.350062	0.0287493839725749	2.87493839725749e-08	chr9q
6483C	chrX	p	59373565	DEL	5	0.004455	59.373565	0.0842125616004362	7.50333923859886e-05	chrXp
6483C	chrX	p	59373565	INS	5	5e-06	59.373565	0.0842125616004362	8.42125616004362e-08	chrXp
6483C	chrX	p	59373565	INV	1	0.001341	59.373565	0.0168425123200872	2.2585809021237e-05	chrXp
6483C	chrX	q	94886001	DEL	3	0.00564	94.886001	0.0316168873003722	5.94397481246997e-05	chrXq
6483C	chrX	q	94886001	INS	1	1e-06	94.886001	0.0105389624334574	1.05389624334574e-08	chrXq
6483C	chrY	p	10724418	DEL	31	0.012625	10.724418	2.89059975096084	0.00117722005986712	chrYp
6483C	chrY	p	10724418	INS	30	3e-05	10.724418	2.79735459770404	2.79735459770404e-06	chrYp
6500D	chr1	p	124048267	DEL	4	0.030467	124.048267	0.0322455129502132	0.000245606010763536	chr1p
6500D	chr1	p	124048267	DUP	2	0.014337	124.048267	0.0161227564751066	0.000115575979791802	chr1p
6500D	chr1	p	124048267	INS	1	1e-06	124.048267	0.00806137823755329	8.06137823755329e-09	chr1p
6500D	chr1	p	124048267	INV	1	0.000834	124.048267	0.00806137823755329	6.72318945011944e-06	chr1p
6500D	chr1	q	124339061	DEL	5	0.061724	124.339061	0.0402126247358423	0.000496416809839026	chr1q
6500D	chr1	q	124339061	DUP	1	0.006393	124.339061	0.00804252494716845	5.14158619872479e-05	chr1q
6500D	chr1	q	124339061	INS	3	3e-06	124.339061	0.0241275748415054	2.41275748415054e-08	chr1q
6500D	chr10	p	40649191	DEL	5	0.00993	40.649191	0.123003677982177	0.000244285304472603	chr10p
6500D	chr10	p	40649191	INS	2	2e-06	40.649191	0.0492014711928707	4.92014711928707e-08	chr10p
6500D	chr10	q	94108943	DEL	3	0.016582	94.108943	0.0318779480925633	0.000176200045090295	chr10q
6500D	chr10	q	94108943	INS	3	3e-06	94.108943	0.0318779480925633	3.18779480925633e-08	chr10q
6500D	chr11	p	52743313	DEL	3	0.036432	52.743313	0.05687924837031	0.000690741592209045	chr11p
6500D	chr11	p	52743313	DUP	1	0.033682	52.743313	0.01895974945677	0.000638602281202927	chr11p
6500D	chr11	q	82384456	DEL	2	0.021904	82.384456	0.0242764241837077	0.000265875397659966	chr11q
6500D	chr11	q	82384456	DUP	1	0.008385	82.384456	0.0121382120918538	0.000101778908390194	chr11q
6500D	chr11	q	82384456	INS	3	3e-06	82.384456	0.0364146362755615	3.64146362755615e-08	chr11q
6500D	chr12	p	35911664	DEL	1	0.000158	35.911664	0.0278461059337156	4.39968473752706e-06	chr12p
6500D	chr12	p	35911664	DUP	1	0.029445	35.911664	0.0278461059337156	0.000819928589218255	chr12p
6500D	chr12	p	35911664	INS	1	1e-06	35.911664	0.0278461059337156	2.78461059337156e-08	chr12p
6500D	chr12	q	97412884	DEL	1	0.003594	97.412884	0.0102655825280771	3.6894503605909e-05	chr12q
6500D	chr12	q	97412884	INS	2	2e-06	97.412884	0.0205311650561542	2.05311650561542e-08	chr12q
6500D	chr13	q	97043744	DEL	2	0.001825	97.043744	0.0206092625610158	1.88059520869269e-05	chr13q
6500D	chr13	q	97043744	DUP	1	0.020688	97.043744	0.0103046312805079	0.000213182211931147	chr13q
6500D	chr13	q	97043744	INS	2	2e-06	97.043744	0.0206092625610158	2.06092625610158e-08	chr13q
6500D	chr14	p	11400261	INS	1	1e-06	11.400261	0.0877172899813434	8.77172899813434e-08	chr14p
6500D	chr14	q	89761231	DEL	3	0.004129	89.761231	0.0334220015320423	4.59998147752675e-05	chr14q
6500D	chr14	q	89761231	INS	3	3e-06	89.761231	0.0334220015320423	3.34220015320423e-08	chr14q
6500D	chr15	q	82566565	DEL	2	0.012761	82.566565	0.0242228800483586	0.000154554086148552	chr15q
6500D	chr15	q	82566565	INS	1	1e-06	82.566565	0.0121114400241793	1.21114400241793e-08	chr15q
6500D	chr16	p	36838903	DEL	4	0.031205	36.838903	0.108580866265209	0.00084706648295146	chr16p
6500D	chr16	p	36838903	INS	1	1e-06	36.838903	0.0271452165663022	2.71452165663022e-08	chr16p
6500D	chr16	q	59491471	DEL	5	0.206404	59.491471	0.0840456609317998	0.00346947211979344	chr16q
6500D	chr16	q	59491471	INS	1	1e-06	59.491471	0.01680913218636	1.680913218636e-08	chr16q
6500D	chr16	q	59491471	INV	2	0.001093	59.491471	0.0336182643727199	1.83723814796914e-05	chr16q
6500D	chr17	p	25689679	DEL	2	0.000872	25.689679	0.0778522767839956	3.39435926778221e-05	chr17p
6500D	chr17	q	58587218	DEL	5	19.572029	58.587218	0.0853428473084351	0.334066536492653	chr17q
6500D	chr17	q	58587218	DUP	1	0.711231	58.587218	0.017068569461687	0.0121396957268051	chr17q
6500D	chr18	q	62092914	INS	2	2e-06	62.092914	0.0322097945024774	3.22097945024774e-08	chr18q
6500D	chr19	p	27792923	DEL	1	0.000558	27.792923	0.0359803824880168	2.00770534283134e-05	chr19p
6500D	chr19	p	27792923	INS	2	2e-06	27.792923	0.0719607649760337	7.19607649760337e-08	chr19p
6500D	chr19	q	33914441	DEL	2	0.016671	33.914441	0.0589719288016571	0.000491560512526213	chr19q
6500D	chr19	q	33914441	DUP	1	0.037157	33.914441	0.0294859644008285	0.00109560997924159	chr19q
6500D	chr2	p	93503283	DEL	5	0.055114	93.503283	0.0534740582317308	0.000589433849076722	chr2p
6500D	chr2	p	93503283	INS	2	2e-06	93.503283	0.0213896232926923	2.13896232926923e-08	chr2p
6500D	chr2	q	149193469	DEL	9	0.054554	149.193469	0.0603243564234035	0.000365659437813595	chr2q
6500D	chr2	q	149193469	DUP	3	0.167989	149.193469	0.0201081188078012	0.0011259809234679	chr2q
6500D	chr2	q	149193469	INS	4	4e-06	149.193469	0.0268108250770682	2.68108250770682e-08	chr2q
6500D	chr20	q	38197502	DEL	1	0.003036	38.197502	0.0261797224331581	7.94816373070679e-05	chr20q
6500D	chr20	q	38197502	INS	1	1e-06	38.197502	0.0261797224331581	2.61797224331581e-08	chr20q
6500D	chr21	q	33956153	DEL	2	0.002313	33.956153	0.0588994872298991	6.81172569813783e-05	chr21q
6500D	chr22	q	37075304	DEL	3	0.017171	37.075304	0.0809163965317722	0.000463138481615687	chr22q
6500D	chr22	q	37075304	DUP	1	0.006972	37.075304	0.0269721321772574	0.000188049705539839	chr22q
6500D	chr3	p	94076514	DEL	2	0.020021	94.076514	0.0212592911340231	0.000212816133897138	chr3p
6500D	chr3	p	94076514	DUP	1	0.03126	94.076514	0.0106296455670115	0.000332282720424781	chr3p
6500D	chr3	q	107029434	DEL	9	0.188603	107.029434	0.0840890179798578	0.00176216011756168	chr3q
6500D	chr3	q	107029434	DUP	1	0.055104	107.029434	0.0093432242199842	0.000514849027418009	chr3q
6500D	chr3	q	107029434	INS	4	4e-06	107.029434	0.0373728968799368	3.73728968799368e-08	chr3q
6500D	chr4	p	52452474	DEL	5	0.107194	52.452474	0.0953243883215118	0.00204364049634723	chr4p
6500D	chr4	p	52452474	INS	2	2e-06	52.452474	0.0381297553286047	3.81297553286047e-08	chr4p
6500D	chr4	q	141122471	DEL	8	0.044268	141.122471	0.0566883497951223	0.000313684983591309	chr4q
6500D	chr4	q	141122471	INS	5	5e-06	141.122471	0.0354302186219514	3.54302186219514e-08	chr4q
6500D	chr4	q	141122471	INV	1	0.004611	141.122471	0.00708604372439029	3.26737476131636e-05	chr4q
6500D	chr5	p	48317879	DEL	3	0.013472	48.317879	0.0620888180956784	0.000278820185794993	chr5p
6500D	chr5	p	48317879	INS	2	2e-06	48.317879	0.0413925453971189	4.13925453971189e-08	chr5p
6500D	chr5	q	133727560	DEL	1	0.000642	133.72756	0.00747789012227547	4.80080545850085e-06	chr5q
6500D	chr5	q	133727560	INS	2	2e-06	133.72756	0.0149557802445509	1.49557802445509e-08	chr5q
6500D	chr6	p	59672548	DEL	2	0.006162	59.672548	0.0335162493815414	0.000103263564344529	chr6p
6500D	chr6	p	59672548	INS	2	2e-06	59.672548	0.0335162493815414	3.35162493815414e-08	chr6p
6500D	chr6	q	112454080	DEL	6	0.030395	112.45408	0.0533551117042619	0.000270288103375173	chr6q
6500D	chr6	q	112454080	DUP	1	0.080569	112.45408	0.00889251861737698	0.000716461332483446	chr6q
6500D	chr6	q	112454080	INS	1	1e-06	112.45408	0.00889251861737698	8.89251861737698e-09	chr6q
6500D	chr7	p	62064435	DEL	3	0.002939	62.064435	0.0483368615214172	4.73540120038151e-05	chr7p
6500D	chr7	p	62064435	INV	1	0.001094	62.064435	0.0161122871738057	1.76268421681435e-05	chr7p
6500D	chr7	q	98502993	DEL	6	0.064095	98.502993	0.0609118547291248	0.000650690888143876	chr7q
6500D	chr7	q	98502993	INS	6	6e-06	98.502993	0.0609118547291248	6.09118547291248e-08	chr7q
6500D	chr8	p	45270456	DEL	1	0.018545	45.270456	0.0220894616126685	0.000409649065606938	chr8p
6500D	chr8	p	45270456	INS	1	1e-06	45.270456	0.0220894616126685	2.20894616126685e-08	chr8p
6500D	chr8	q	100988875	DEL	3	0.00517	100.988875	0.0297062423955114	5.11937577282646e-05	chr8q
6500D	chr8	q	100988875	INS	3	3e-06	100.988875	0.0297062423955114	2.97062423955114e-08	chr8q
6500D	chr8	q	100988875	INV	1	0.000887	100.988875	0.0099020807985038	8.78314566827287e-06	chr8q
6500D	chr9	p	46267185	DEL	3	0.016232	46.267185	0.0648407721368828	0.00035083180444196	chr9p
6500D	chr9	q	104350062	DEL	1	5.6e-05	104.350062	0.00958312799085831	5.36655167488065e-07	chr9q
6500D	chr9	q	104350062	INS	5	5e-06	104.350062	0.0479156399542916	4.79156399542916e-08	chr9q
6500D	chrX	p	59373565	DEL	2	0.01176	59.373565	0.0336850246401745	0.000198067944884226	chrXp
6500D	chrX	p	59373565	INS	2	2e-06	59.373565	0.0336850246401745	3.36850246401745e-08	chrXp
6500D	chrX	q	94886001	DEL	2	0.001057	94.886001	0.0210779248669148	1.11396832921645e-05	chrXq
6500D	chrX	q	94886001	DUP	1	0.012453	94.886001	0.0105389624334574	0.000131241699183845	chrXq
6500D	chrY	p	10724418	DEL	36	0.015011	10.724418	3.35682551724485	0.00139970299553785	chrYp
6500D	chrY	p	10724418	INS	24	2.4e-05	10.724418	2.23788367816323	2.23788367816323e-06	chrYp
6500D	chrY	q	51735611	DEL	2	0.007255	51.735611	0.0386580918122335	0.000140232228048877	chrYq
6605D	chr1	p	124048267	DEL	3	0.013125	124.048267	0.0241841347126599	0.000105805589367887	chr1p
6605D	chr1	p	124048267	INS	1	1e-06	124.048267	0.00806137823755329	8.06137823755329e-09	chr1p
6605D	chr1	q	124339061	DEL	4	0.050001	124.339061	0.0321700997886738	0.00040213428988337	chr1q
6605D	chr1	q	124339061	DUP	1	0.006393	124.339061	0.00804252494716845	5.14158619872479e-05	chr1q
6605D	chr1	q	124339061	INS	1	1e-06	124.339061	0.00804252494716845	8.04252494716845e-09	chr1q
6605D	chr10	p	40649191	DEL	3	0.03119	40.649191	0.0738022067893061	0.000767296943252819	chr10p
6605D	chr10	p	40649191	INS	4	4e-06	40.649191	0.0984029423857414	9.84029423857415e-08	chr10p
6605D	chr10	q	94108943	DEL	4	0.030639	94.108943	0.0425039307900844	0.000325569483869349	chr10q
6605D	chr10	q	94108943	DUP	1	0.023656	94.108943	0.0106259826975211	0.000251368246692559	chr10q
6605D	chr11	p	52743313	DEL	1	0.010643	52.743313	0.01895974945677	0.000201788613468403	chr11p
6605D	chr11	p	52743313	INS	2	2e-06	52.743313	0.03791949891354	3.791949891354e-08	chr11p
6605D	chr11	q	82384456	DEL	3	0.024075	82.384456	0.0364146362755615	0.000292227456111381	chr11q
6605D	chr11	q	82384456	INS	2	2e-06	82.384456	0.0242764241837077	2.42764241837077e-08	chr11q
6605D	chr11	q	82384456	INV	1	0.000197	82.384456	0.0121382120918538	2.3912277820952e-06	chr11q
6605D	chr12	p	35911664	DEL	4	0.138398	35.911664	0.111384423734862	0.00385384536901437	chr12p
6605D	chr12	p	35911664	INS	2	2e-06	35.911664	0.0556922118674311	5.56922118674311e-08	chr12p
6605D	chr12	q	97412884	DEL	3	0.108041	97.412884	0.0307967475842313	0.00110910380191598	chr12q
6605D	chr12	q	97412884	DUP	2	0.011289	97.412884	0.0205311650561542	0.000115888161159462	chr12q
6605D	chr12	q	97412884	INS	2	2e-06	97.412884	0.0205311650561542	2.05311650561542e-08	chr12q
6605D	chr13	q	97043744	DEL	2	0.003304	97.043744	0.0206092625610158	3.40465017507981e-05	chr13q
6605D	chr13	q	97043744	INS	2	2e-06	97.043744	0.0206092625610158	2.06092625610158e-08	chr13q
6605D	chr14	p	11400261	DEL	1	0.009181	11.400261	0.0877172899813434	0.000805332439318714	chr14p
6605D	chr14	q	89761231	DEL	4	0.124749	89.761231	0.0445626687093897	0.00138978708970691	chr14q
6605D	chr14	q	89761231	DUP	1	0.015687	89.761231	0.0111406671773474	0.000174763646011049	chr14q
6605D	chr14	q	89761231	INS	3	3e-06	89.761231	0.0334220015320423	3.34220015320423e-08	chr14q
6605D	chr15	q	82566565	DEL	3	0.005631	82.566565	0.0363343200725378	6.81995187761535e-05	chr15q
6605D	chr15	q	82566565	DUP	1	0.006143	82.566565	0.0121114400241793	7.44005760685333e-05	chr15q
6605D	chr15	q	82566565	INS	2	2e-06	82.566565	0.0242228800483586	2.42228800483586e-08	chr15q
6605D	chr16	p	36838903	DEL	3	0.032908	36.838903	0.0814356496989066	0.000893294786763873	chr16p
6605D	chr16	p	36838903	INS	1	1e-06	36.838903	0.0271452165663022	2.71452165663022e-08	chr16p
6605D	chr16	q	59491471	DEL	3	0.014472	59.491471	0.0504273965590799	0.000243261761001001	chr16q
6605D	chr16	q	59491471	INS	3	3e-06	59.491471	0.0504273965590799	5.04273965590799e-08	chr16q
6605D	chr17	p	25689679	INS	2	2e-06	25.689679	0.0778522767839956	7.78522767839956e-08	chr17p
6605D	chr17	q	58587218	DEL	1	19.341347	58.587218	0.017068569461687	0.330129124752092	chr17q
6605D	chr17	q	58587218	DUP	1	0.219666	58.587218	0.017068569461687	0.00374938437937094	chr17q
6605D	chr17	q	58587218	INS	1	1e-06	58.587218	0.017068569461687	1.7068569461687e-08	chr17q
6605D	chr18	q	62092914	DUP	1	0.002713	62.092914	0.0161048972512387	4.36925862426105e-05	chr18q
6605D	chr18	q	62092914	INS	2	2e-06	62.092914	0.0322097945024774	3.22097945024774e-08	chr18q
6605D	chr19	p	27792923	DEL	3	0.001792	27.792923	0.10794114746405	6.44768454185262e-05	chr19p
6605D	chr19	p	27792923	INS	1	1e-06	27.792923	0.0359803824880168	3.59803824880168e-08	chr19p
6605D	chr19	q	33914441	DUP	3	0.105998	33.914441	0.0884578932024856	0.00312545325455902	chr19q
6605D	chr2	p	93503283	DEL	3	0.046922	93.503283	0.0320844349390385	0.000501821952069854	chr2p
6605D	chr2	p	93503283	INS	1	1e-06	93.503283	0.0106948116463462	1.06948116463462e-08	chr2p
6605D	chr2	q	149193469	DEL	11	0.042913	149.193469	0.0737297689619376	0.000287633234133057	chr2q
6605D	chr2	q	149193469	INS	3	3e-06	149.193469	0.0201081188078012	2.01081188078012e-08	chr2q
6605D	chr20	p	28012753	DEL	2	0.079156	28.012753	0.0713960530762542	0.00282571298865199	chr20p
6605D	chr20	p	28012753	INV	1	0.000618	28.012753	0.0356980265381271	2.20613804005626e-05	chr20p
6605D	chr20	q	38197502	DEL	2	0.003143	38.197502	0.0523594448663161	8.22828676074158e-05	chr20q
6605D	chr20	q	38197502	DUP	1	0.255023	38.197502	0.0261797224331581	0.00667643135407127	chr20q
6605D	chr20	q	38197502	INS	2	2e-06	38.197502	0.0523594448663161	5.23594448663161e-08	chr20q
6605D	chr21	q	33956153	DEL	1	0.001965	33.956153	0.0294497436149496	5.78687462033759e-05	chr21q
6605D	chr21	q	33956153	INS	1	1e-06	33.956153	0.0294497436149496	2.94497436149495e-08	chr21q
6605D	chr22	q	37075304	DEL	1	0.000539	37.075304	0.0269721321772574	1.45379792435417e-05	chr22q
6605D	chr22	q	37075304	DUP	1	0.006972	37.075304	0.0269721321772574	0.000188049705539839	chr22q
6605D	chr22	q	37075304	INS	1	1e-06	37.075304	0.0269721321772574	2.69721321772574e-08	chr22q
6605D	chr3	p	94076514	DEL	7	0.044846	94.076514	0.0744075189690808	0.0004766970850982	chr3p
