type	chr	Sample_ID	arm.x	arm_size	sv_count	sv_size_sum	chr_length_mb	sv_rate	sv_proportion	chr_arm	final_average_TL_p75	chr_order	arm.y	final_average_TL_p75_kb	direction	TL_group
INS	chr12	6298B	p	35911664	207	0.000207	35.911664	5.76414392827912	5.76414392827912e-06	chr12p	3916	12	p	3.916	Positive	Other
INS	chr12	6298B	q	97412884	549	0.000549	97.412884	5.63580480791432	5.63580480791432e-06	chr12q	5358.5	12	q	5.3585	Positive	Other
INS	chr12	6314E	q	97412884	318	0.000318	97.412884	3.26445524392851	3.26445524392851e-06	chr12q	8929	12	q	8.929	Positive	Other
INS	chr12	6324B	p	35911664	184	0.000184	35.911664	5.12368349180367	5.12368349180367e-06	chr12p	3744.5	12	p	3.7445	Positive	Other
INS	chr12	6324B	q	97412884	511	0.000511	97.412884	5.24571267184739	5.24571267184739e-06	chr12q	3334	12	q	3.334	Positive	Other
INS	chr12	6365A	p	35911664	189	0.000189	35.911664	5.26291402147224	5.26291402147224e-06	chr12p	6876	12	p	6.876	Positive	Other
INS	chr12	6365A	q	97412884	504	0.000504	97.412884	5.17385359415085	5.17385359415085e-06	chr12q	4486.5	12	q	4.4865	Positive	Other
INS	chr12	6414C	p	35911664	182	0.000182	35.911664	5.06799127993623	5.06799127993623e-06	chr12p	3801.5	12	p	3.8015	Positive	Short TL
INS	chr12	6414C	q	97412884	502	0.000502	97.412884	5.1533224290947	5.1533224290947e-06	chr12q	3275.25	12	q	3.27525	Positive	Short TL
INS	chr12	6423A	p	35911664	172	0.000172	35.911664	4.78953022059908	4.78953022059908e-06	chr12p	4860.5	12	p	4.8605	Positive	Other
INS	chr12	6423A	q	97412884	489	0.000489	97.412884	5.0198698562297	5.01986985622969e-06	chr12q	5828	12	q	5.828	Positive	Other
INS	chr12	6436B	p	35911664	180	0.00018	35.911664	5.0122990680688	5.0122990680688e-06	chr12p	5063.5	12	p	5.0635	Positive	Other
INS	chr12	6436B	q	97412884	499	0.000499	97.412884	5.12252568151047	5.12252568151047e-06	chr12q	4837.25	12	q	4.83725	Positive	Other
INS	chr12	6439C	p	35911664	194	0.000194	35.911664	5.40214455114082	5.40214455114082e-06	chr12p	2460	12	p	2.46	Positive	Other
INS	chr12	6439C	q	97412884	474	0.000474	97.412884	4.86588611830854	4.86588611830854e-06	chr12q	6020.5	12	q	6.0205	Positive	Other
INS	chr12	6478A	p	35911664	218	0.000218	35.911664	6.07045109354999	6.07045109355e-06	chr12p	3972	12	p	3.972	Positive	Other
INS	chr12	6478A	q	97412884	518	0.000518	97.412884	5.31757174954393	5.31757174954393e-06	chr12q	6452.5	12	q	6.4525	Positive	Other
INS	chr12	6483C	p	35911664	193	0.000193	35.911664	5.37429844520711	5.37429844520711e-06	chr12p	5712.5	12	p	5.7125	Positive	Other
INS	chr12	6483C	q	97412884	548	0.000548	97.412884	5.62553922538624	5.62553922538624e-06	chr12q	3204	12	q	3.204	Positive	Other
INS	chr12	6500D	p	35911664	186	0.000186	35.911664	5.1793757036711	5.1793757036711e-06	chr12p	6425.5	12	p	6.4255	Positive	Other
INS	chr12	6500D	q	97412884	493	0.000493	97.412884	5.060932186342	5.060932186342e-06	chr12q	6895.5	12	q	6.8955	Positive	Other
INS	chr12	6605D	p	35911664	207	0.000207	35.911664	5.76414392827912	5.76414392827912e-06	chr12p	6821.16666666667	12	p	6.82116666666667	Positive	Other
INS	chr12	6605D	q	97412884	452	0.000452	97.412884	4.64004330269084	4.64004330269084e-06	chr12q	3801.25	12	q	3.80125	Positive	Other
INS	chr13	2436A	p	16522942	52	5.2e-05	16.522942	3.14713929274823	3.14713929274823e-06	chr13p	7972.28571428571	13	p	7.97228571428571	Negative	Other
INS	chr13	2436A	q	97043744	510	0.00051	97.043744	5.25536195305902	5.25536195305902e-06	chr13q	5454	13	q	5.454	Positive	Other
INS	chr13	3188	p	16522942	50	5e-05	16.522942	3.02609547379637	3.02609547379637e-06	chr13p	4230.5	13	p	4.2305	Negative	Short TL
INS	chr13	3188	q	97043744	310	0.00031	97.043744	3.19443569695745	3.19443569695745e-06	chr13q	3465	13	q	3.465	Positive	Short TL
INS	chr13	3988	p	16522942	3	3e-06	16.522942	0.181565728427782	1.81565728427782e-07	chr13p	8283	13	p	8.283	Negative	Other
INS	chr13	3988	q	97043744	656	0.000656	97.043744	6.75983812001318	6.75983812001318e-06	chr13q	5875.33333333333	13	q	5.87533333333333	Positive	Other
INS	chr13	6265D	p	16522942	70	7e-05	16.522942	4.23653366331492	4.23653366331492e-06	chr13p	3786.5	13	p	3.7865	Negative	Other
INS	chr13	6265D	q	97043744	272	0.000272	97.043744	2.80285970829815	2.80285970829815e-06	chr13q	11754	13	q	11.754	Positive	Other
INS	chr13	6266D	p	16522942	66	6.6e-05	16.522942	3.99444602541121	3.99444602541121e-06	chr13p	7050	13	p	7.05	Negative	Other
INS	chr13	6266D	q	97043744	528	0.000528	97.043744	5.44084531610817	5.44084531610817e-06	chr13q	7529.66666666667	13	q	7.52966666666667	Positive	Other
INS	chr13	6269C	p	16522942	44	4.4e-05	16.522942	2.66296401694081	2.66296401694081e-06	chr13p	5922	13	p	5.922	Negative	Short TL
INS	chr13	6269C	q	97043744	356	0.000356	97.043744	3.66844873586081	3.66844873586081e-06	chr13q	5219	13	q	5.219	Positive	Short TL
INS	chr13	6277A	p	16522942	83	8.3e-05	16.522942	5.02331848650198	5.02331848650198e-06	chr13p	4624	13	p	4.624	Negative	Other
INS	chr13	6277A	q	97043744	503	0.000503	97.043744	5.18322953409547	5.18322953409547e-06	chr13q	7173.33333333333	13	q	7.17333333333333	Positive	Other
INS	chr13	6285B	p	16522942	48	4.8e-05	16.522942	2.90505165484452	2.90505165484452e-06	chr13p	4943	13	p	4.943	Negative	Short TL
INS	chr13	6285B	q	97043744	458	0.000458	97.043744	4.71952112647261	4.71952112647261e-06	chr13q	4999.5	13	q	4.9995	Positive	Short TL
INS	chr13	6298B	p	16522942	56	5.6e-05	16.522942	3.38922693065194	3.38922693065194e-06	chr13p	4290.75	13	p	4.29075	Negative	Other
INS	chr13	6298B	q	97043744	554	0.000554	97.043744	5.70876572940137	5.70876572940137e-06	chr13q	5124.5	13	q	5.1245	Positive	Other
INS	chr13	6314E	p	16522942	47	4.7e-05	16.522942	2.84452974536859	2.84452974536859e-06	chr13p	4142	13	p	4.142	Negative	Other
INS	chr13	6314E	q	97043744	335	0.000335	97.043744	3.45205147897014	3.45205147897014e-06	chr13q	3436	13	q	3.436	Positive	Other
INS	chr13	6324B	p	16522942	83	8.3e-05	16.522942	5.02331848650198	5.02331848650198e-06	chr13p	5372.5	13	p	5.3725	Negative	Other
INS	chr13	6365A	p	16522942	43	4.3e-05	16.522942	2.60244210746488	2.60244210746488e-06	chr13p	3575.33333333333	13	p	3.57533333333333	Negative	Other
INS	chr13	6365A	q	97043744	495	0.000495	97.043744	5.10079248385141	5.10079248385141e-06	chr13q	6328.5	13	q	6.3285	Positive	Other
INS	chr13	6414C	p	16522942	75	7.5e-05	16.522942	4.53914321069456	4.53914321069456e-06	chr13p	3878	13	p	3.878	Negative	Short TL
INS	chr13	6414C	q	97043744	500	5e-04	97.043744	5.15231564025395	5.15231564025395e-06	chr13q	3207.5	13	q	3.2075	Positive	Short TL
INS	chr13	6423A	p	16522942	32	3.2e-05	16.522942	1.93670110322968	1.93670110322968e-06	chr13p	3496.5	13	p	3.4965	Negative	Other
INS	chr13	6423A	q	97043744	489	0.000489	97.043744	5.03896469616836	5.03896469616836e-06	chr13q	3747.5	13	q	3.7475	Positive	Other
INS	chr13	6436B	p	16522942	50	5e-05	16.522942	3.02609547379637	3.02609547379637e-06	chr13p	4568.5	13	p	4.5685	Negative	Other
INS	chr13	6436B	q	97043744	490	0.00049	97.043744	5.04926932744887	5.04926932744887e-06	chr13q	8281.5	13	q	8.2815	Positive	Other
INS	chr13	6439C	p	16522942	77	7.7e-05	16.522942	4.66018702964641	4.66018702964642e-06	chr13p	6738	13	p	6.738	Negative	Other
INS	chr13	6439C	q	97043744	536	0.000536	97.043744	5.52328236635223	5.52328236635223e-06	chr13q	8785	13	q	8.785	Positive	Other
INS	chr13	6478A	p	16522942	54	5.4e-05	16.522942	3.26818311170008	3.26818311170008e-06	chr13p	4677.33333333333	13	p	4.67733333333333	Negative	Other
INS	chr13	6478A	q	97043744	499	0.000499	97.043744	5.14201100897344	5.14201100897344e-06	chr13q	7644.5	13	q	7.6445	Positive	Other
INS	chr13	6483C	q	97043744	534	0.000534	97.043744	5.50267310379121	5.50267310379121e-06	chr13q	4782	13	q	4.782	Positive	Other
INS	chr13	6500D	p	16522942	87	8.7e-05	16.522942	5.26540612440569	5.26540612440569e-06	chr13p	4939	13	p	4.939	Negative	Other
INS	chr13	6500D	q	97043744	506	0.000506	97.043744	5.21414342793699	5.21414342793699e-06	chr13q	4502	13	q	4.502	Positive	Other
INS	chr13	6605D	p	16522942	31	3.1e-05	16.522942	1.87617919375375	1.87617919375375e-06	chr13p	3483.5	13	p	3.4835	Negative	Other
INS	chr13	6605D	q	97043744	540	0.00054	97.043744	5.56450089147426	5.56450089147426e-06	chr13q	6952	13	q	6.952	Positive	Other
INS	chr14	2436A	p	11400261	158	0.000158	11.400261	13.8593318170523	1.38593318170523e-05	chr14p	9562	14	p	9.562	Positive	Other
INS	chr14	2436A	q	89761231	355	0.000355	89.761231	3.95493684795834	3.95493684795834e-06	chr14q	3490.6	14	q	3.4906	Positive	Other
INS	chr14	3188	q	89761231	196	0.000196	89.761231	2.18357076676009	2.18357076676009e-06	chr14q	2626	14	q	2.626	Positive	Short TL
INS	chr14	3988	q	89761231	413	0.000413	89.761231	4.60109554424449	4.60109554424449e-06	chr14q	5690.33333333333	14	q	5.69033333333333	Positive	Other
INS	chr14	6265D	p	11400261	127	0.000127	11.400261	11.1400958276306	1.11400958276306e-05	chr14p	7839.5	14	p	7.8395	Positive	Other
INS	chr14	6265D	q	89761231	195	0.000195	89.761231	2.17243009958275	2.17243009958275e-06	chr14q	6329	14	q	6.329	Positive	Other
INS	chr14	6266D	p	11400261	202	0.000202	11.400261	17.7188925762314	1.77188925762314e-05	chr14p	3688.75	14	p	3.68875	Positive	Other
INS	chr14	6266D	q	89761231	386	0.000386	89.761231	4.30029753045611	4.30029753045611e-06	chr14q	5204.75	14	q	5.20475	Positive	Other
INS	chr14	6269C	p	11400261	148	0.000148	11.400261	12.9821589172388	1.29821589172388e-05	chr14p	5100	14	p	5.1	Positive	Short TL
INS	chr14	6269C	q	89761231	265	0.000265	89.761231	2.95227680199707	2.95227680199707e-06	chr14q	2039	14	q	2.039	Positive	Short TL
INS	chr14	6277A	p	11400261	161	0.000161	11.400261	14.1224836869963	1.41224836869963e-05	chr14p	9466	14	p	9.466	Positive	Other
INS	chr14	6277A	q	89761231	325	0.000325	89.761231	3.62071683263791	3.62071683263791e-06	chr14q	3409	14	q	3.409	Positive	Other
INS	chr14	6285B	q	89761231	296	0.000296	89.761231	3.29763748449484	3.29763748449484e-06	chr14q	4150	14	q	4.15	Positive	Short TL
INS	chr14	6298B	p	11400261	145	0.000145	11.400261	12.7190070472948	1.27190070472948e-05	chr14p	4711	14	p	4.711	Positive	Other
INS	chr14	6298B	q	89761231	351	0.000351	89.761231	3.91037417924895	3.91037417924895e-06	chr14q	7072	14	q	7.072	Positive	Other
INS	chr14	6314E	q	89761231	236	0.000236	89.761231	2.62919745385399	2.62919745385399e-06	chr14q	4851	14	q	4.851	Positive	Other
INS	chr14	6324B	p	11400261	140	0.00014	11.400261	12.2804205973881	1.22804205973881e-05	chr14p	5932	14	p	5.932	Positive	Other
INS	chr14	6324B	q	89761231	360	0.00036	89.761231	4.01064018384507	4.01064018384507e-06	chr14q	5255.5	14	q	5.2555	Positive	Other
INS	chr14	6365A	p	11400261	168	0.000168	11.400261	14.7365047168657	1.47365047168657e-05	chr14p	3758	14	p	3.758	Positive	Other
INS	chr14	6365A	q	89761231	303	0.000303	89.761231	3.37562215473627	3.37562215473627e-06	chr14q	4726.5	14	q	4.7265	Positive	Other
INS	chr14	6414C	q	89761231	346	0.000346	89.761231	3.85467084336221	3.85467084336221e-06	chr14q	2948.66666666667	14	q	2.94866666666667	Positive	Short TL
INS	chr14	6423A	p	11400261	123	0.000123	11.400261	10.7892266677052	1.07892266677052e-05	chr14p	3043	14	p	3.043	Positive	Other
INS	chr14	6423A	q	89761231	304	0.000304	89.761231	3.38676282191362	3.38676282191362e-06	chr14q	4391.5	14	q	4.3915	Positive	Other
INS	chr14	6436B	p	11400261	200	2e-04	11.400261	17.5434579962687	1.75434579962687e-05	chr14p	9276	14	p	9.276	Positive	Other
INS	chr14	6436B	q	89761231	343	0.000343	89.761231	3.82124884183017	3.82124884183017e-06	chr14q	5180.66666666667	14	q	5.18066666666667	Positive	Other
INS	chr14	6439C	p	11400261	318	0.000318	11.400261	27.8940982140672	2.78940982140672e-05	chr14p	4645	14	p	4.645	Positive	Other
INS	chr14	6439C	q	89761231	353	0.000353	89.761231	3.93265551360364	3.93265551360364e-06	chr14q	8998	14	q	8.998	Positive	Other
INS	chr14	6478A	p	11400261	211	0.000211	11.400261	18.5083481860635	1.85083481860635e-05	chr14p	11270.5	14	p	11.2705	Positive	Other
INS	chr14	6478A	q	89761231	309	0.000309	89.761231	3.44246615780035	3.44246615780035e-06	chr14q	6185.5	14	q	6.1855	Positive	Other
INS	chr14	6483C	p	11400261	193	0.000193	11.400261	16.9294369663993	1.69294369663993e-05	chr14p	3343.75	14	p	3.34375	Positive	Other
INS	chr14	6483C	q	89761231	390	0.00039	89.761231	4.3448601991655	4.34486019916549e-06	chr14q	4236	14	q	4.236	Positive	Other
INS	chr14	6500D	p	11400261	178	0.000178	11.400261	15.6136776166791	1.56136776166791e-05	chr14p	6203	14	p	6.203	Positive	Other
INS	chr14	6500D	q	89761231	347	0.000347	89.761231	3.86581151053956	3.86581151053956e-06	chr14q	5449.5	14	q	5.4495	Positive	Other
INS	chr14	6605D	p	11400261	155	0.000155	11.400261	13.5961799471082	1.35961799471082e-05	chr14p	6182.75	14	p	6.18275	Positive	Other
INS	chr14	6605D	q	89761231	382	0.000382	89.761231	4.25573486174672	4.25573486174672e-06	chr14q	6471.33333333333	14	q	6.47133333333333	Positive	Other
INS	chr15	2436A	p	17186630	47	4.7e-05	17.18663	2.73468387927127	2.73468387927127e-06	chr15p	4674.125	15	p	4.674125	Positive	Other
INS	chr15	2436A	q	82566565	357	0.000357	82.566565	4.323784088632	4.323784088632e-06	chr15q	4111.5	15	q	4.1115	Negative	Other
INS	chr15	3188	q	82566565	216	0.000216	82.566565	2.61607104522272	2.61607104522272e-06	chr15q	1874	15	q	1.874	Negative	Short TL
INS	chr15	3988	p	17186630	14	1.4e-05	17.18663	0.814586687442506	8.14586687442506e-07	chr15p	5760.5	15	p	5.7605	Positive	Other
INS	chr15	3988	q	82566565	464	0.000464	82.566565	5.61970817121919	5.61970817121919e-06	chr15q	4054	15	q	4.054	Negative	Other
INS	chr15	6265D	p	17186630	78	7.8e-05	17.18663	4.53841154432253	4.53841154432253e-06	chr15p	4370	15	p	4.37	Positive	Other
INS	chr15	6265D	q	82566565	218	0.000218	82.566565	2.64029392527108	2.64029392527108e-06	chr15q	5971	15	q	5.971	Negative	Other
INS	chr15	6266D	p	17186630	57	5.7e-05	17.18663	3.31653151315877	3.31653151315878e-06	chr15p	7711	15	p	7.711	Positive	Other
INS	chr15	6269C	p	17186630	58	5.8e-05	17.18663	3.37471627654753	3.37471627654753e-06	chr15p	6771.66666666667	15	p	6.77166666666667	Positive	Short TL
INS	chr15	6269C	q	82566565	233	0.000233	82.566565	2.82196552563377	2.82196552563377e-06	chr15q	3138.5	15	q	3.1385	Negative	Short TL
INS	chr15	6277A	p	17186630	62	6.2e-05	17.18663	3.60745533010253	3.60745533010253e-06	chr15p	6968.75	15	p	6.96875	Positive	Other
INS	chr15	6277A	q	82566565	339	0.000339	82.566565	4.10577816819678	4.10577816819678e-06	chr15q	7062	15	q	7.062	Negative	Other
INS	chr15	6285B	p	17186630	103	0.000103	17.18663	5.9930306290413	5.99303062904129e-06	chr15p	4057	15	p	4.057	Positive	Short TL
INS	chr15	6285B	q	82566565	338	0.000338	82.566565	4.0936667281726	4.0936667281726e-06	chr15q	4122.33333333333	15	q	4.12233333333333	Negative	Short TL
INS	chr15	6298B	p	17186630	125	0.000125	17.18663	7.27309542359381	7.2730954235938e-06	chr15p	4159.5	15	p	4.1595	Positive	Other
INS	chr15	6298B	q	82566565	335	0.000335	82.566565	4.05733240810006	4.05733240810006e-06	chr15q	3357	15	q	3.357	Negative	Other
INS	chr15	6314E	p	17186630	56	5.6e-05	17.18663	3.25834674977002	3.25834674977002e-06	chr15p	2220	15	p	2.22	Positive	Other
INS	chr15	6324B	p	17186630	33	3.3e-05	17.18663	1.92009719182876	1.92009719182876e-06	chr15p	6328	15	p	6.328	Positive	Other
INS	chr15	6324B	q	82566565	346	0.000346	82.566565	4.19055824836603	4.19055824836603e-06	chr15q	7624	15	q	7.624	Negative	Other
INS	chr15	6365A	p	17186630	65	6.5e-05	17.18663	3.78200962026878	3.78200962026878e-06	chr15p	2858	15	p	2.858	Positive	Other
INS	chr15	6365A	q	82566565	374	0.000374	82.566565	4.52967856904305	4.52967856904305e-06	chr15q	3267.75	15	q	3.26775	Negative	Other
INS	chr15	6414C	p	17186630	101	0.000101	17.18663	5.87666110226379	5.87666110226379e-06	chr15p	5079.5	15	p	5.0795	Positive	Short TL
INS	chr15	6414C	q	82566565	346	0.000346	82.566565	4.19055824836603	4.19055824836603e-06	chr15q	2821	15	q	2.821	Negative	Short TL
INS	chr15	6423A	q	82566565	281	0.000281	82.566565	3.40331464679438	3.40331464679438e-06	chr15q	5248	15	q	5.248	Negative	Other
INS	chr15	6436B	p	17186630	89	8.9e-05	17.18663	5.17844394159879	5.17844394159879e-06	chr15p	4771	15	p	4.771	Positive	Other
INS	chr15	6436B	q	82566565	343	0.000343	82.566565	4.15422392829349	4.15422392829349e-06	chr15q	5514	15	q	5.514	Negative	Other
INS	chr15	6439C	p	17186630	164	0.000164	17.18663	9.54230119575507	9.54230119575507e-06	chr15p	3084	15	p	3.084	Positive	Other
INS	chr15	6439C	q	82566565	350	0.00035	82.566565	4.23900400846275	4.23900400846275e-06	chr15q	5577.66666666667	15	q	5.57766666666667	Negative	Other
INS	chr15	6478A	q	82566565	324	0.000324	82.566565	3.92410656783409	3.92410656783409e-06	chr15q	4054	15	q	4.054	Negative	Other
INS	chr15	6483C	q	82566565	358	0.000358	82.566565	4.33589552865618	4.33589552865618e-06	chr15q	2935	15	q	2.935	Negative	Other
INS	chr15	6500D	p	17186630	131	0.000131	17.18663	7.62220400392631	7.62220400392631e-06	chr15p	7689	15	p	7.689	Positive	Other
INS	chr15	6500D	q	82566565	333	0.000333	82.566565	4.0331095280517	4.0331095280517e-06	chr15q	6113.25	15	q	6.11325	Negative	Other
INS	chr15	6605D	p	17186630	82	8.2e-05	17.18663	4.77115059787754	4.77115059787754e-06	chr15p	5565.75	15	p	5.56575	Positive	Other
INS	chr15	6605D	q	82566565	342	0.000342	82.566565	4.14211248826931	4.14211248826931e-06	chr15q	4634	15	q	4.634	Negative	Other
INS	chr16	2436A	p	36838903	199	0.000199	36.838903	5.40189809669414	5.40189809669414e-06	chr16p	6940.2	16	p	6.9402	Positive	Other
INS	chr16	2436A	q	59491471	288	0.000288	59.491471	4.84103006967167	4.84103006967167e-06	chr16q	5979	16	q	5.979	Negative	Other
INS	chr16	3188	p	36838903	139	0.000139	36.838903	3.77318510271601	3.77318510271601e-06	chr16p	2958	16	p	2.958	Positive	Short TL
INS	chr16	3188	q	59491471	221	0.000221	59.491471	3.71481821318555	3.71481821318555e-06	chr16q	2897.5	16	q	2.8975	Negative	Short TL
INS	chr16	3988	p	36838903	281	0.000281	36.838903	7.62780585513092	7.62780585513092e-06	chr16p	6043.5	16	p	6.0435	Positive	Other
INS	chr16	3988	q	59491471	277	0.000277	59.491471	4.65612961562171	4.65612961562171e-06	chr16q	7737.4	16	q	7.7374	Negative	Other
INS	chr16	6265D	p	36838903	155	0.000155	36.838903	4.20750856777684	4.20750856777684e-06	chr16p	9536	16	p	9.536	Positive	Other
INS	chr16	6265D	q	59491471	218	0.000218	59.491471	3.66439081662647	3.66439081662647e-06	chr16q	4782.5	16	q	4.7825	Negative	Other
INS	chr16	6266D	p	36838903	202	0.000202	36.838903	5.48333374639305	5.48333374639305e-06	chr16p	5183	16	p	5.183	Positive	Other
INS	chr16	6266D	q	59491471	306	0.000306	59.491471	5.14359444902615	5.14359444902615e-06	chr16q	12000.5	16	q	12.0005	Negative	Other
INS	chr16	6269C	p	36838903	144	0.000144	36.838903	3.90891118554752	3.90891118554752e-06	chr16p	4978.75	16	p	4.97875	Positive	Short TL
INS	chr16	6269C	q	59491471	195	0.000195	59.491471	3.27778077634019	3.27778077634019e-06	chr16q	4368.75	16	q	4.36875	Negative	Short TL
INS	chr16	6277A	p	36838903	236	0.000236	36.838903	6.40627110964732	6.40627110964732e-06	chr16p	4287.5	16	p	4.2875	Positive	Other
INS	chr16	6277A	q	59491471	288	0.000288	59.491471	4.84103006967167	4.84103006967167e-06	chr16q	187	16	q	0.187	Negative	Other
INS	chr16	6285B	p	36838903	202	0.000202	36.838903	5.48333374639305	5.48333374639305e-06	chr16p	3884	16	p	3.884	Positive	Short TL
INS	chr16	6285B	q	59491471	284	0.000284	59.491471	4.77379354092623	4.77379354092623e-06	chr16q	3144.5	16	q	3.1445	Negative	Short TL
INS	chr16	6298B	p	36838903	194	0.000194	36.838903	5.26617201386263	5.26617201386263e-06	chr16p	5419	16	p	5.419	Positive	Other
INS	chr16	6298B	q	59491471	307	0.000307	59.491471	5.16040358121251	5.16040358121251e-06	chr16q	6612.25	16	q	6.61225	Negative	Other
INS	chr16	6314E	p	36838903	140	0.00014	36.838903	3.80033031928231	3.80033031928231e-06	chr16p	5846	16	p	5.846	Positive	Other
INS	chr16	6324B	p	36838903	219	0.000219	36.838903	5.94480242802018	5.94480242802018e-06	chr16p	6613.66666666667	16	p	6.61366666666667	Positive	Other
INS	chr16	6324B	q	59491471	289	0.000289	59.491471	4.85783920185803	4.85783920185803e-06	chr16q	4127	16	q	4.127	Negative	Other
INS	chr16	6365A	p	36838903	201	0.000201	36.838903	5.45618852982674	5.45618852982674e-06	chr16p	4636.25	16	p	4.63625	Positive	Other
INS	chr16	6365A	q	59491471	293	0.000293	59.491471	4.92507573060347	4.92507573060347e-06	chr16q	4518.5	16	q	4.5185	Negative	Other
INS	chr16	6414C	p	36838903	207	0.000207	36.838903	5.61905982922456	5.61905982922456e-06	chr16p	3283	16	p	3.283	Positive	Short TL
INS	chr16	6414C	q	59491471	289	0.000289	59.491471	4.85783920185803	4.85783920185803e-06	chr16q	4629	16	q	4.629	Negative	Short TL
INS	chr16	6423A	p	36838903	150	0.00015	36.838903	4.07178248494533	4.07178248494533e-06	chr16p	4192.33333333333	16	p	4.19233333333333	Positive	Other
INS	chr16	6423A	q	59491471	212	0.000212	59.491471	3.56353602350831	3.56353602350831e-06	chr16q	3933	16	q	3.933	Negative	Other
INS	chr16	6436B	p	36838903	178	0.000178	36.838903	4.83184854880179	4.83184854880179e-06	chr16p	5973	16	p	5.973	Positive	Other
INS	chr16	6436B	q	59491471	262	0.000262	59.491471	4.40399263282631	4.40399263282631e-06	chr16q	4484.86666666667	16	q	4.48486666666667	Negative	Other
INS	chr16	6439C	p	36838903	216	0.000216	36.838903	5.86336677832128	5.86336677832128e-06	chr16p	7114	16	p	7.114	Positive	Other
INS	chr16	6439C	q	59491471	315	0.000315	59.491471	5.29487663870339	5.29487663870339e-06	chr16q	7530.5	16	q	7.5305	Negative	Other
