filename	chr	Arm	arm_size.y	type	sv_count	sv_size_sum	chr_arm_length_mb	sv_rate	sv_proportion	region	final_average_TL_p75	chr_order	arm	final_average_TL_p75_kb	direction	TL_group
6365A	chr2	q	149193469	DEL	9	0.038826	149.193469	0.0603243564234035	0.000260239273610563	chr2q	7584.5	2	q	7.5845	Positive	Other
6365A	chr2	q	149193469	INS	5	0.01656	149.193469	0.0335135313463353	0.000110996815819062	chr2q	7584.5	2	q	7.5845	Positive	Other
6365A	chr2	q	149193469	INV	1	0.001844	149.193469	0.00670270626926705	1.23597903605284e-05	chr2q	7584.5	2	q	7.5845	Positive	Other
6365A	chr20	p	28012753	BND	2	0.330978	28.012753	0.0713960530762542	0.0118152614275362	chr20p	5565	20	p	5.565	Positive	Other
6365A	chr20	p	28012753	DEL	2	0.000663	28.012753	0.0713960530762542	2.36677915947783e-05	chr20p	5565	20	p	5.565	Positive	Other
6365A	chr20	p	28012753	DUP	1	0.034681	28.012753	0.0356980265381271	0.00123804325836879	chr20p	5565	20	p	5.565	Positive	Other
6365A	chr20	p	28012753	INV	1	0.000618	28.012753	0.0356980265381271	2.20613804005626e-05	chr20p	5565	20	p	5.565	Positive	Other
6365A	chr20	q	38197502	BND	4	0.151448	38.197502	0.104718889732632	0.00396486660305692	chr20q	3471.25	20	q	3.47125	Negative	Other
6365A	chr20	q	38197502	DEL	1	5.5e-05	38.197502	0.0261797224331581	1.43988473382369e-06	chr20q	3471.25	20	q	3.47125	Negative	Other
6365A	chr20	q	38197502	INS	2	0.004446	38.197502	0.0523594448663161	0.000116395045937821	chr20q	3471.25	20	q	3.47125	Negative	Other
6365A	chr21	q	33956153	BND	6	13.58953	33.956153	0.176698461689697	0.400208174347665	chr21q	4637.66666666667	21	q	4.63766666666667	Negative	Other
6365A	chr22	p	14249622	DUP	1	0.009851	14.249622	0.070177300141716	0.000691316583696045	chr22p	3611.83333333333	22	p	3.61183333333333	Positive	Other
6365A	chr22	p	14249622	INS	1	0.001111	14.249622	0.070177300141716	7.79669804574465e-05	chr22p	3611.83333333333	22	p	3.61183333333333	Positive	Other
6365A	chr22	q	37075304	DEL	4	0.050279	37.075304	0.10788852870903	0.00135613183374032	chr22q	5419.5	22	q	5.4195	Positive	Other
6365A	chr22	q	37075304	INS	2	0.000649	37.075304	0.0539442643545148	1.750491378304e-05	chr22q	5419.5	22	q	5.4195	Positive	Other
6365A	chr3	p	94076514	BND	8	46.164282	94.076514	0.0850371645360924	0.490709955515571	chr3p	3834.33333333333	3	p	3.83433333333333	Negative	Other
6365A	chr3	p	94076514	DEL	1	0.002058	94.076514	0.0106296455670115	2.18758105769098e-05	chr3p	3834.33333333333	3	p	3.83433333333333	Negative	Other
6365A	chr3	p	94076514	DUP	3	0.057921	94.076514	0.0318889367010346	0.000615679700886876	chr3p	3834.33333333333	3	p	3.83433333333333	Negative	Other
6365A	chr3	p	94076514	INS	1	0.00304	94.076514	0.0106296455670115	3.23141225237151e-05	chr3p	3834.33333333333	3	p	3.83433333333333	Negative	Other
6365A	chr3	q	107029434	BND	12	0.982978	107.029434	0.11211869063981	0.00918418385731163	chr3q	3536.6	3	q	3.5366	Negative	Other
6365A	chr3	q	107029434	DEL	7	0.105338	107.029434	0.0654025695398894	0.000984196552884695	chr3q	3536.6	3	q	3.5366	Negative	Other
6365A	chr3	q	107029434	DUP	2	0.069977	107.029434	0.0186864484399684	0.000653810801241834	chr3q	3536.6	3	q	3.5366	Negative	Other
6365A	chr3	q	107029434	INS	3	0.010198	107.029434	0.0280296726599526	9.52822005953988e-05	chr3q	3536.6	3	q	3.5366	Negative	Other
6365A	chr4	p	52452474	DEL	2	0.098227	52.452474	0.0381297553286047	0.00187268573833143	chr4p	6984	4	p	6.984	Negative	Other
6365A	chr4	q	141122471	BND	6	1.438926	141.122471	0.0425162623463417	0.010196292552162	chr4q	4348.25	4	q	4.34825	Positive	Other
6365A	chr4	q	141122471	DEL	6	0.012648	141.122471	0.0425162623463417	8.96242810260883e-05	chr4q	4348.25	4	q	4.34825	Positive	Other
6365A	chr4	q	141122471	DUP	1	0.001451	141.122471	0.00708604372439029	1.02818494440903e-05	chr4q	4348.25	4	q	4.34825	Positive	Other
6365A	chr4	q	141122471	INS	3	0.004346	141.122471	0.0212581311731709	3.07959460262002e-05	chr4q	4348.25	4	q	4.34825	Positive	Other
6365A	chr5	p	48317879	DEL	1	0.000894	48.317879	0.0206962726985595	1.85024677925122e-05	chr5p	3540	5	p	3.54	Positive	Other
6365A	chr5	p	48317879	DUP	1	0.00297	48.317879	0.0206962726985595	6.14679299147216e-05	chr5p	3540	5	p	3.54	Positive	Other
6365A	chr5	p	48317879	INS	4	0.007851	48.317879	0.0827850907942379	0.00016248643695639	chr5p	3540	5	p	3.54	Positive	Other
6365A	chr5	q	133727560	BND	4	0.025156	133.72756	0.0299115604891019	0.000188113803915962	chr5q	5311	5	q	5.311	Negative	Other
6365A	chr5	q	133727560	DEL	4	0.051544	133.72756	0.0299115604891019	0.000385440368462567	chr5q	5311	5	q	5.311	Negative	Other
6365A	chr5	q	133727560	INS	4	0.004109	133.72756	0.0299115604891019	3.07266505124299e-05	chr5q	5311	5	q	5.311	Negative	Other
6365A	chr6	p	59672548	BND	2	0.00095	59.672548	0.0335162493815414	1.59202184562322e-05	chr6p	1875.5	6	p	1.8755	Negative	Other
6365A	chr6	p	59672548	DEL	13	0.017343	59.672548	0.217855620980019	0.000290636156512036	chr6p	1875.5	6	p	1.8755	Negative	Other
6365A	chr6	p	59672548	INS	16	0.019522	59.672548	0.268129995052331	0.000327152110213226	chr6p	1875.5	6	p	1.8755	Negative	Other
6365A	chr6	q	112454080	DEL	10	0.11104	112.45408	0.0889251861737698	0.00098742526727354	chr6q	4836	6	q	4.836	Positive	Other
6365A	chr6	q	112454080	INS	3	0.006066	112.45408	0.0266775558521309	5.39420179330087e-05	chr6q	4836	6	q	4.836	Positive	Other
6365A	chr7	p	62064435	BND	4	0.00367	62.064435	0.0644491486952229	5.91320939278671e-05	chr7p	6764.5	7	p	6.7645	Positive	Other
6365A	chr7	p	62064435	DEL	2	0.003702	62.064435	0.0322245743476115	5.96476871174288e-05	chr7p	6764.5	7	p	6.7645	Positive	Other
6365A	chr7	p	62064435	INS	1	0.000978	62.064435	0.0161122871738057	1.5757816855982e-05	chr7p	6764.5	7	p	6.7645	Positive	Other
6365A	chr7	p	62064435	INV	1	0.001094	62.064435	0.0161122871738057	1.76268421681435e-05	chr7p	6764.5	7	p	6.7645	Positive	Other
6365A	chr7	q	98502993	BND	4	0.290668	98.502993	0.0406079031527499	0.00295085449840088	chr7q	7389.25	7	q	7.38925	Positive	Other
6365A	chr7	q	98502993	DEL	6	0.084245	98.502993	0.0609118547291248	0.000855253200275854	chr7q	7389.25	7	q	7.38925	Positive	Other
6365A	chr7	q	98502993	INS	2	0.001321	98.502993	0.0203039515763749	1.34107600161956e-05	chr7q	7389.25	7	q	7.38925	Positive	Other
6365A	chr8	p	45270456	INS	2	0.001822	45.270456	0.0441789232253371	4.02469990582821e-05	chr8p	2163	8	p	2.163	Negative	Other
6365A	chr8	q	100988875	BND	6	0.002018	100.988875	0.0594124847910228	1.99823990513807e-05	chr8q	4360	8	q	4.36	Negative	Other
6365A	chr8	q	100988875	DEL	2	0.002177	100.988875	0.0198041615970076	2.15568298983428e-05	chr8q	4360	8	q	4.36	Negative	Other
6365A	chr8	q	100988875	INS	4	0.011622	100.988875	0.0396083231940152	0.000115081983040211	chr8q	4360	8	q	4.36	Negative	Other
6365A	chr8	q	100988875	INV	1	0.000887	100.988875	0.0099020807985038	8.78314566827287e-06	chr8q	4360	8	q	4.36	Negative	Other
6365A	chr9	p	46267185	BND	6	1.14469	46.267185	0.129681544273766	0.0247408611524561	chr9p	4174	9	p	4.174	Negative	Other
6365A	chr9	p	46267185	DEL	4	4.381188	46.267185	0.086454362849177	0.094693204265615	chr9p	4174	9	p	4.174	Negative	Other
6365A	chr9	p	46267185	INS	1	0.010395	46.267185	0.0216135907122943	0.000224673275454299	chr9p	4174	9	p	4.174	Negative	Other
6365A	chr9	q	104350062	BND	6	4.597836	104.350062	0.0574987679451499	0.044061650868976	chr9q	1493.5	9	q	1.4935	Negative	Other
6365A	chr9	q	104350062	DUP	3	0.059366	104.350062	0.0287493839725749	0.000568911976305294	chr9q	1493.5	9	q	1.4935	Negative	Other
6365A	chr9	q	104350062	INS	5	0.012332	104.350062	0.0479156399542916	0.000118179134383265	chr9q	1493.5	9	q	1.4935	Negative	Other
6414C	chr1	p	124048267	BND	6	0.00442	124.048267	0.0483682694253197	3.56312918099855e-05	chr1p	3577.66666666667	1	p	3.57766666666667	Negative	Short TL
6414C	chr1	p	124048267	DEL	5	0.009243	124.048267	0.0403068911877665	7.45113190497051e-05	chr1p	3577.66666666667	1	p	3.57766666666667	Negative	Short TL
6414C	chr1	p	124048267	INS	1	6.2e-05	124.048267	0.00806137823755329	4.99805450728304e-07	chr1p	3577.66666666667	1	p	3.57766666666667	Negative	Short TL
6414C	chr1	q	124339061	DEL	6	0.057072	124.339061	0.0482551496830107	0.000459002983784798	chr1q	2859	1	q	2.859	Negative	Short TL
6414C	chr1	q	124339061	DUP	1	0.006382	124.339061	0.00804252494716845	5.13273942128291e-05	chr1q	2859	1	q	2.859	Negative	Short TL
6414C	chr1	q	124339061	INS	1	0.00063	124.339061	0.00804252494716845	5.06679071671612e-06	chr1q	2859	1	q	2.859	Negative	Short TL
6414C	chr10	p	40649191	BND	4	0.033746	40.649191	0.0984029423857414	0.000830176423437308	chr10p	3418	10	p	3.418	Negative	Short TL
6414C	chr10	p	40649191	DEL	2	0.000657	40.649191	0.0492014711928707	1.6162683286858e-05	chr10p	3418	10	p	3.418	Negative	Short TL
6414C	chr10	p	40649191	INS	3	0.004667	40.649191	0.0738022067893061	0.000114811633028564	chr10p	3418	10	p	3.418	Negative	Short TL
6414C	chr10	q	94108943	BND	118	4096.362996	94.108943	1.25386595830749	43.5278823182617	chr10q	3135	10	q	3.135	Positive	Short TL
6414C	chr10	q	94108943	DEL	13	58.563207	94.108943	0.138137775067774	0.622291624293347	chr10q	3135	10	q	3.135	Positive	Short TL
6414C	chr10	q	94108943	DUP	8	41.426757	94.108943	0.0850078615801688	0.440200003096411	chr10q	3135	10	q	3.135	Positive	Short TL
6414C	chr10	q	94108943	INS	3	0.00088	94.108943	0.0318779480925633	9.35086477381857e-06	chr10q	3135	10	q	3.135	Positive	Short TL
6414C	chr11	q	82384456	BND	4	0.002762	82.384456	0.0485528483674153	3.35257417977003e-05	chr11q	3541.5	11	q	3.5415	Negative	Short TL
6414C	chr11	q	82384456	DEL	1	0.0218	82.384456	0.0121382120918538	0.000264613023602414	chr11q	3541.5	11	q	3.5415	Negative	Short TL
6414C	chr11	q	82384456	DUP	1	0.001964	82.384456	0.0121382120918538	2.38394485484009e-05	chr11q	3541.5	11	q	3.5415	Negative	Short TL
6414C	chr12	p	35911664	BND	3	142.878852	35.911664	0.0835383178011467	3.97861964847967	chr12p	3801.5	12	p	3.8015	Positive	Short TL
6414C	chr12	p	35911664	DEL	2	0.024259	35.911664	0.0556922118674311	0.000675518683846006	chr12p	3801.5	12	p	3.8015	Positive	Short TL
6414C	chr12	p	35911664	INS	1	0.000768	35.911664	0.0278461059337156	2.13858093570936e-05	chr12p	3801.5	12	p	3.8015	Positive	Short TL
6414C	chr12	q	97412884	BND	7	142.40331	97.412884	0.0718590776965396	1.46185293107635	chr12q	3275.25	12	q	3.27525	Positive	Short TL
6414C	chr12	q	97412884	DEL	2	0.015043	97.412884	0.0205311650561542	0.000154425157969864	chr12q	3275.25	12	q	3.27525	Positive	Short TL
6414C	chr12	q	97412884	DUP	1	0.008112	97.412884	0.0102655825280771	8.32744054677613e-05	chr12q	3275.25	12	q	3.27525	Positive	Short TL
6414C	chr12	q	97412884	INS	2	0.003177	97.412884	0.0205311650561542	3.26137556917009e-05	chr12q	3275.25	12	q	3.27525	Positive	Short TL
6414C	chr13	p	16522942	BND	2	0.001304	16.522942	0.121043818951855	7.89205699566094e-05	chr13p	3878	13	p	3.878	Negative	Short TL
6414C	chr13	q	97043744	DEL	2	0.013694	97.043744	0.0206092625610158	0.000141111620755275	chr13q	3207.5	13	q	3.2075	Positive	Short TL
6414C	chr13	q	97043744	INS	2	0.000204	97.043744	0.0206092625610158	2.10214478122361e-06	chr13q	3207.5	13	q	3.2075	Positive	Short TL
6414C	chr14	q	89761231	BND	4	0.021606	89.761231	0.0445626687093897	0.000240705255033768	chr14q	2948.66666666667	14	q	2.94866666666667	Positive	Short TL
6414C	chr14	q	89761231	DEL	5	0.124898	89.761231	0.0557033358867371	0.00139144704911634	chr14q	2948.66666666667	14	q	2.94866666666667	Positive	Short TL
6414C	chr14	q	89761231	DUP	1	0.00581	89.761231	0.0111406671773474	6.47272763003885e-05	chr14q	2948.66666666667	14	q	2.94866666666667	Positive	Short TL
6414C	chr14	q	89761231	INS	2	0.003258	89.761231	0.0222813343546948	3.62962936637979e-05	chr14q	2948.66666666667	14	q	2.94866666666667	Positive	Short TL
6414C	chr15	q	82566565	DEL	4	0.026076	82.566565	0.0484457600967171	0.000315817910070499	chr15q	2821	15	q	2.821	Negative	Short TL
6414C	chr16	p	36838903	DEL	3	0.007693	36.838903	0.0814356496989066	0.000208828151044563	chr16p	3283	16	p	3.283	Positive	Short TL
6414C	chr16	p	36838903	INS	1	8.1e-05	36.838903	0.0271452165663022	2.19876254187048e-06	chr16p	3283	16	p	3.283	Positive	Short TL
6414C	chr16	q	59491471	DEL	4	0.023208	59.491471	0.0672365287454398	0.000390106339781042	chr16q	4629	16	q	4.629	Negative	Short TL
6414C	chr16	q	59491471	INS	1	0.001041	59.491471	0.01680913218636	1.74983066060007e-05	chr16q	4629	16	q	4.629	Negative	Short TL
6414C	chr16	q	59491471	INV	1	0.000662	59.491471	0.01680913218636	1.11276455073703e-05	chr16q	4629	16	q	4.629	Negative	Short TL
6414C	chr17	p	25689679	DEL	2	0.000598	25.689679	0.0778522767839956	2.32778307584147e-05	chr17p	4698.5	17	p	4.6985	Positive	Short TL
6414C	chr17	q	58587218	BND	2	0.001646	58.587218	0.034137138923374	2.80948653339368e-05	chr17q	3439.5	17	q	3.4395	Positive	Short TL
6414C	chr17	q	58587218	DEL	6	19.347393	58.587218	0.102411416770122	0.330232321323057	chr17q	3439.5	17	q	3.4395	Positive	Short TL
6414C	chr17	q	58587218	DUP	2	0.013606	58.587218	0.034137138923374	0.000232234956095714	chr17q	3439.5	17	q	3.4395	Positive	Short TL
6414C	chr17	q	58587218	INS	1	0.002314	58.587218	0.017068569461687	3.94966697343438e-05	chr17q	3439.5	17	q	3.4395	Positive	Short TL
6414C	chr18	q	62092914	BND	2	1.349224	62.092914	0.0322097945024774	0.0217291138889053	chr18q	4061	18	q	4.061	Positive	Short TL
6414C	chr18	q	62092914	DEL	1	6.5e-05	62.092914	0.0161048972512387	1.04681832133051e-06	chr18q	4061	18	q	4.061	Positive	Short TL
6414C	chr18	q	62092914	INS	3	0.006456	62.092914	0.0483146917537161	0.000103973216653997	chr18q	4061	18	q	4.061	Positive	Short TL
6414C	chr19	p	27792923	BND	2	0.000278	27.792923	0.0719607649760337	1.00025463316687e-05	chr19p	4113.2	19	p	4.1132	Negative	Short TL
6414C	chr19	p	27792923	DEL	3	0.009903	27.792923	0.10794114746405	0.000356313727778831	chr19p	4113.2	19	p	4.1132	Negative	Short TL
6414C	chr19	p	27792923	INS	1	7e-05	27.792923	0.0359803824880168	2.51862677416118e-06	chr19p	4113.2	19	p	4.1132	Negative	Short TL
6414C	chr2	p	93503283	DEL	2	0.019151	93.503283	0.0213896232926923	0.000204816337839175	chr2p	4373.5	2	p	4.3735	Negative	Short TL
6414C	chr2	p	93503283	DUP	2	0.010096	93.503283	0.0213896232926923	0.000107974818381511	chr2p	4373.5	2	p	4.3735	Negative	Short TL
6414C	chr2	p	93503283	INS	1	0.000136	93.503283	0.0106948116463462	1.45449438390308e-06	chr2p	4373.5	2	p	4.3735	Negative	Short TL
6414C	chr2	q	149193469	BND	2	0.00296	149.193469	0.0134054125385341	1.98400105570305e-05	chr2q	6082	2	q	6.082	Positive	Short TL
6414C	chr2	q	149193469	DEL	3	0.028117	149.193469	0.0201081188078012	0.000188459992172982	chr2q	6082	2	q	6.082	Positive	Short TL
6414C	chr2	q	149193469	INS	6	0.012137	149.193469	0.0402162376156023	8.13507459900943e-05	chr2q	6082	2	q	6.082	Positive	Short TL
6414C	chr20	p	28012753	BND	2	0.330974	28.012753	0.0713960530762542	0.0118151186354301	chr20p	3327.66666666667	20	p	3.32766666666667	Positive	Short TL
6414C	chr20	p	28012753	INS	2	0.002878	28.012753	0.0713960530762542	0.00010273892037673	chr20p	3327.66666666667	20	p	3.32766666666667	Positive	Short TL
6414C	chr20	q	38197502	BND	2	21.138274	38.197502	0.0523594448663161	0.553394146036042	chr20q	3457.75	20	q	3.45775	Negative	Short TL
6414C	chr20	q	38197502	DEL	2	0.003325	38.197502	0.0523594448663161	8.70475770902506e-05	chr20q	3457.75	20	q	3.45775	Negative	Short TL
6414C	chr21	q	33956153	BND	8	11.33071	33.956153	0.235597948919596	0.333686504475345	chr21q	3218	21	q	3.218	Negative	Short TL
6414C	chr22	q	37075304	BND	2	0.005236	37.075304	0.0539442643545148	0.00014122608408012	chr22q	3356.5	22	q	3.3565	Positive	Short TL
6414C	chr22	q	37075304	DEL	2	0.006594	37.075304	0.0539442643545148	0.000177854239576835	chr22q	3356.5	22	q	3.3565	Positive	Short TL
6414C	chr3	p	94076514	BND	4	0.004096	94.076514	0.0425185822680462	4.35390282424793e-05	chr3p	7371.25	3	p	7.37125	Negative	Short TL
6414C	chr3	p	94076514	DEL	3	0.333163	94.076514	0.0318889367010346	0.00354140460604227	chr3p	7371.25	3	p	7.37125	Negative	Short TL
6414C	chr3	p	94076514	DUP	1	0.024557	94.076514	0.0106296455670115	0.000261032206189103	chr3p	7371.25	3	p	7.37125	Negative	Short TL
6414C	chr3	p	94076514	INS	1	0.001378	94.076514	0.0106296455670115	1.46476515913419e-05	chr3p	7371.25	3	p	7.37125	Negative	Short TL
6414C	chr3	q	107029434	BND	4	0.048394	107.029434	0.0373728968799368	0.000452155992901915	chr3q	3291.5	3	q	3.2915	Negative	Short TL
6414C	chr3	q	107029434	DEL	7	0.211948	107.029434	0.0654025695398894	0.00198027768697721	chr3q	3291.5	3	q	3.2915	Negative	Short TL
6414C	chr3	q	107029434	DUP	2	0.125513	107.029434	0.0186864484399684	0.00117269610152288	chr3q	3291.5	3	q	3.2915	Negative	Short TL
6414C	chr3	q	107029434	INS	3	0.003108	107.029434	0.0280296726599526	2.90387408757109e-05	chr3q	3291.5	3	q	3.2915	Negative	Short TL
6414C	chr4	p	52452474	DEL	1	0.002357	52.452474	0.0190648776643024	4.49359166547607e-05	chr4p	3407.41666666667	4	p	3.40741666666667	Negative	Short TL
6414C	chr5	p	48317879	BND	2	0.52913	48.317879	0.0413925453971189	0.0109510187729888	chr5p	3302	5	p	3.302	Positive	Short TL
6414C	chr5	p	48317879	DEL	1	0.000702	48.317879	0.0206962726985595	1.45287834343888e-05	chr5p	3302	5	p	3.302	Positive	Short TL
6414C	chr5	p	48317879	INS	1	0.000333	48.317879	0.0206962726985595	6.8918588086203e-06	chr5p	3302	5	p	3.302	Positive	Short TL
6414C	chr5	q	133727560	DEL	1	0.004169	133.72756	0.00747789012227547	3.11753239197664e-05	chr5q	5114.5	5	q	5.1145	Negative	Short TL
6414C	chr5	q	133727560	DUP	1	0.00639	133.72756	0.00747789012227547	4.77837178813402e-05	chr5q	5114.5	5	q	5.1145	Negative	Short TL
6414C	chr5	q	133727560	INS	6	0.005292	133.72756	0.0448673407336528	3.95729945270818e-05	chr5q	5114.5	5	q	5.1145	Negative	Short TL
6414C	chr6	p	59672548	BND	8	0.01137	59.672548	0.134064997526166	0.000190539877734063	chr6p	6200	6	p	6.2	Negative	Short TL
6414C	chr6	p	59672548	DEL	4	0.019931	59.672548	0.0670324987630828	0.000334006183211751	chr6p	6200	6	p	6.2	Negative	Short TL
6414C	chr6	p	59672548	DUP	1	0.004054	59.672548	0.0167581246907707	6.79374374963844e-05	chr6p	6200	6	p	6.2	Negative	Short TL
6414C	chr6	p	59672548	INS	4	0.008939	59.672548	0.0670324987630828	0.000149800876610799	chr6p	6200	6	p	6.2	Negative	Short TL
6414C	chr6	q	112454080	BND	10	10.532584	112.45408	0.0889251861737698	0.0936611993090869	chr6q	5129	6	q	5.129	Positive	Short TL
6414C	chr6	q	112454080	DEL	8	0.077597	112.45408	0.0711401489390158	0.000690032767152601	chr6q	5129	6	q	5.129	Positive	Short TL
6414C	chr6	q	112454080	DUP	2	46.160802	112.45408	0.017785037234754	0.410485791178052	chr6q	5129	6	q	5.129	Positive	Short TL
6414C	chr7	p	62064435	DEL	2	0.001285	62.064435	0.0322245743476115	2.07042890183404e-05	chr7p	4883	7	p	4.883	Positive	Short TL
6414C	chr7	p	62064435	INS	2	0.005587	62.064435	0.0322245743476115	9.00193484400527e-05	chr7p	4883	7	p	4.883	Positive	Short TL
6414C	chr7	q	98502993	BND	2	0.02537	98.502993	0.0203039515763749	0.000257555625746316	chr7q	2906	7	q	2.906	Positive	Short TL
6414C	chr7	q	98502993	DEL	5	3.665876	98.502993	0.0507598789409374	0.0372158843944975	chr7q	2906	7	q	2.906	Positive	Short TL
6414C	chr7	q	98502993	DUP	2	0.450686	98.502993	0.0203039515763749	0.00457535336007506	chr7q	2906	7	q	2.906	Positive	Short TL
6414C	chr8	p	45270456	DEL	3	0.020391	45.270456	0.0662683848380056	0.000450426211743924	chr8p	3494	8	p	3.494	Negative	Short TL
6414C	chr8	p	45270456	DUP	1	0.002784	45.270456	0.0220894616126685	6.14970611296692e-05	chr8p	3494	8	p	3.494	Negative	Short TL
6414C	chr8	p	45270456	INS	2	0.00201	45.270456	0.0441789232253371	4.43998178414638e-05	chr8p	3494	8	p	3.494	Negative	Short TL
6414C	chr8	q	100988875	BND	30	50.537096	100.988875	0.297062423955114	0.500422407913743	chr8q	2854.5	8	q	2.8545	Negative	Short TL
6414C	chr8	q	100988875	DEL	6	1.009261	100.988875	0.0594124847910228	0.00999378396877874	chr8q	2854.5	8	q	2.8545	Negative	Short TL
6414C	chr8	q	100988875	DUP	4	35.201464	100.988875	0.0396083231940152	0.348567740753623	chr8q	2854.5	8	q	2.8545	Negative	Short TL
6414C	chr8	q	100988875	INS	2	0.002184	100.988875	0.0198041615970076	2.16261444639323e-05	chr8q	2854.5	8	q	2.8545	Negative	Short TL
6414C	chr8	q	100988875	INV	1	0.000887	100.988875	0.0099020807985038	8.78314566827287e-06	chr8q	2854.5	8	q	2.8545	Negative	Short TL
6414C	chr9	p	46267185	DEL	3	0.019846	46.267185	0.0648407721368828	0.000428943321276192	chr9p	3395	9	p	3.395	Negative	Short TL
6423A	chr1	p	124048267	BND	5	128.775573	124.048267	0.0403068911877665	1.03810860171066	chr1p	3424.5	1	p	3.4245	Negative	Other
6423A	chr1	p	124048267	DEL	1	0.029844	124.048267	0.00806137823755329	0.00024058377212154	chr1p	3424.5	1	p	3.4245	Negative	Other
6423A	chr1	p	124048267	DUP	1	0.00128	124.048267	0.00806137823755329	1.03185641440682e-05	chr1p	3424.5	1	p	3.4245	Negative	Other
6423A	chr1	p	124048267	INS	4	0.00549	124.048267	0.0322455129502132	4.42569665241676e-05	chr1p	3424.5	1	p	3.4245	Negative	Other
6423A	chr1	q	124339061	BND	7	128.880603	124.339061	0.0562976746301792	1.03652546483361	chr1q	6019.5	1	q	6.0195	Negative	Other
6423A	chr1	q	124339061	DEL	2	0.04269	124.339061	0.0160850498943369	0.000343335389994621	chr1q	6019.5	1	q	6.0195	Negative	Other
6423A	chr1	q	124339061	DUP	1	0.006382	124.339061	0.00804252494716845	5.13273942128291e-05	chr1q	6019.5	1	q	6.0195	Negative	Other
6423A	chr1	q	124339061	INS	3	0.00388	124.339061	0.0241275748415054	3.12049967950136e-05	chr1q	6019.5	1	q	6.0195	Negative	Other
